Start Time (s),End Time (s),AVG Peak,STD Peak,AVG Trough,STD Trough,FMA,Total Power,Label bin, Label
2095.079678,2105.079678,1.980760697,0.720398271,-2.024292495,0.625695097,1.394480042,2806557558,0,
2096.079678,2106.079678,2.304821691,0.668756121,-2.454414287,0.532234736,1.405633967,2840333783,0,
2097.079678,2107.079678,2.235295383,0.571815088,-1.860888987,0.641086562,1.394543218,2927731799,0,
2098.079678,2108.079678,2.350875301,0.482892095,-2.184749705,0.593463057,1.400094464,2870670310,0,
2099.079678,2109.079678,2.01140926,0.647784913,-1.985354552,0.603988898,1.399963455,2885398214,0,
2100.079678,2110.079678,2.199201702,0.596118129,-2.145524141,0.517670787,1.405583666,2790364167,0,
2101.079678,2111.079678,2.131814558,0.723419444,-1.958556605,0.574297491,1.399980603,2871751226,0,
2102.079678,2112.079678,2.036629063,0.589399663,-2.560424846,0.495012213,2.908578212,2786820746,0,
2103.079678,2113.079678,2.442132102,0.543763193,-2.578084401,0.574216705,1.504448217,2784793251,0,
2104.079678,2114.079678,2.113026307,0.704885881,-1.955136904,0.584157735,1.504563517,2770763984,0,
2105.079678,2115.079678,2.286898177,0.548683583,-2.510393513,0.537440211,1.504435794,2696590124,0,
2106.079678,2116.079678,2.173474949,0.586443847,-1.972070714,0.648394059,1.498505406,2816846140,0,
2107.079678,2117.079678,2.393546945,0.559419862,-2.532101937,0.555326407,1.50454488,2684033213,0,
2108.079678,2118.079678,2.443673937,0.511590544,-2.058709336,0.548889681,1.498500897,2825745470,0,
2109.079678,2119.079678,2.420891977,0.568090992,-2.421755888,0.539592933,1.504434128,2815313789,0,
2110.079678,2120.079678,2.344104533,0.547459855,-2.245660872,0.547474899,1.498585822,2856381630,0,
2111.079678,2121.079678,2.370722488,0.591879789,-2.280460796,0.562890602,1.50452988,2784628740,0,
2112.079678,2122.079678,2.269677557,0.636005203,-2.446649238,0.597194352,1.499853328,2688429246,0,
2113.079678,2123.079678,1.99411853,0.538785316,-1.99006531,0.586913939,1.600011084,2678007384,0,
2114.079678,2124.079678,2.124335972,0.563931734,-2.21723453,0.585118749,1.600066669,2871822250,0,
2115.079678,2125.079678,2.225933704,0.525013611,-2.106946853,0.627399143,1.60002747,2889281012,0,
2116.079678,2126.079678,2.420986739,0.551764208,-2.163103027,0.60258515,1.600127882,2875961336,0,
2117.079678,2127.079678,1.858171146,0.675181056,-2.200292257,0.578521459,1.600040965,2840004682,0,
2118.079678,2128.079678,2.290489315,0.6747655,-2.121609226,0.594860824,1.598416669,2905234166,0,
2119.079678,2129.079678,2.420620509,0.502761641,-2.364368594,0.600537501,1.598570114,2812143320,0,
2120.079678,2130.079678,2.12384064,0.589614028,-2.405052801,0.471111234,1.398558474,2903254598,0,
2121.079678,2131.079678,2.268081643,0.526530355,-2.251790492,0.691210902,1.39859705,2981456382,0,
2122.079678,2132.079678,2.113446934,0.62252835,-2.002768134,0.5440296,1.39861697,3019984876,0,
2123.079678,2133.079678,2.202641506,0.696808067,-2.127769564,0.6005693,1.39850966,3089291434,0,
2124.079678,2134.079678,2.135378094,0.566551018,-2.56382179,0.460002912,1.398638013,2940694088,0,
2125.079678,2135.079678,2.11365607,0.653869547,-2.159122724,0.580687628,1.39873047,3007756186,0,
2126.079678,2136.079678,2.367445084,0.659676291,-2.106941748,0.603918701,1.398721771,2926414416,0,
2127.079678,2137.079678,2.240619459,0.615038976,-2.062714655,0.640620506,1.498524645,3008473132,0,
2128.079678,2138.079678,2.237423661,0.600658595,-2.40884886,0.649804093,1.499967621,2910522010,0,
2129.079678,2139.079678,2.264139825,0.546524029,-1.96729602,0.62516822,1.500010994,2949601500,0,
2130.079678,2140.079678,2.41878538,0.478894493,-2.338440364,0.678013819,1.50006672,2885283000,0,
2131.079678,2141.079678,2.214244016,0.663384465,-2.3007222,0.551911779,1.50010332,2823880116,0,
2132.079678,2142.079678,2.042785815,0.585892263,-2.129115754,0.64405596,1.49836654,2826028820,0,
2133.079678,2143.079678,1.725152285,0.452386561,-1.837358911,0.444728108,1.498465126,2732748890,0,
2134.079678,2144.079678,2.326115188,0.647539063,-1.920520653,0.754155352,1.498531109,2715197100,0,
2135.079678,2145.079678,2.117119019,0.609382756,-2.359346273,0.533215637,1.498380666,2601630024,0,
2136.079678,2146.079678,2.352350998,0.443805065,-2.310709838,0.516308001,1.498434617,2561367280,0,
2137.079678,2147.079678,2.397887259,0.415861034,-2.304976207,0.616231947,1.498487521,2458022794,0,
2138.079678,2148.079678,2.048762125,0.645173426,-2.133977462,0.671971026,1.49838848,2364751838,0,
2139.079678,2149.079678,2.330424977,0.536968219,-2.409770601,0.552547868,1.498424999,2297552600,0,
2140.079678,2150.079678,2.029864275,0.653337076,-2.019661726,0.571582115,1.398514429,2296262900,0,
2141.079678,2151.079678,2.458237237,0.603543268,-2.333522449,0.622095911,1.3984551,2258662410,0,
2142.079678,2152.079678,2.189906355,0.603364314,-2.128379685,0.57158563,1.399968515,2290234744,0,
2143.079678,2153.079678,2.264908917,0.513939436,-2.287557113,0.62184239,1.400026426,2269085338,0,
2144.079678,2154.079678,2.424934671,0.599936871,-2.350825342,0.570811659,1.400111053,2223215694,0,
2145.079678,2155.079678,2.251799469,0.590212281,-2.261974299,0.577160984,1.399992831,2242791260,0,
2146.079678,2156.079678,2.132334207,0.621166296,-2.210325734,0.581936443,1.400084342,2216564914,0,
2147.079678,2157.079678,2.197962347,0.597117844,-1.991909755,0.62869542,1.399943496,2156719350,0,
2148.079678,2158.079678,2.083017577,0.657639756,-2.086432748,0.638632454,1.399973013,2155521806,0,
2149.079678,2159.079678,2.066778083,0.58787632,-2.004370865,0.789194347,1.398582741,2132382078,0,
2150.079678,2160.079678,2.288778064,0.647866578,-2.254255194,0.611270762,1.39867014,2036732584,0,
2151.079678,2161.079678,2.316319122,0.616797381,-2.006913861,0.633223559,1.398552863,1991855428,0,
2152.079678,2162.079678,2.23270569,0.586984778,-2.326302409,0.552438236,1.398595367,1922963550,0,
2153.079678,2163.079678,2.255160977,0.586437273,-2.263899991,0.612768345,1.404202858,1948202199,0,
2154.079678,2164.079678,2.599084481,0.557576913,-2.274370127,0.595097618,1.398593262,2018279306,0,
2155.079678,2165.079678,2.407263006,0.453999736,-2.200058139,0.594289292,1.404207524,1992249869,0,
2156.079678,2166.079678,2.31027916,0.549431215,-2.196308656,0.558497642,1.39867491,2216098550,0,
2157.079678,2167.079678,2.329356226,0.550347944,-2.3541636,0.632548181,1.404206959,2232475481,0,
2158.079678,2168.079678,2.338265799,0.544192463,-1.954322229,0.5438477,1.498567484,2549023218,0,
2159.079678,2169.079678,2.151719712,0.697992694,-2.066091297,0.699237188,1.500034037,2731650292,0,
2160.079678,2170.079678,2.48593497,0.479207298,-2.333545314,0.627278671,1.500011145,2978719198,0,
2161.079678,2171.079678,2.368620293,0.639946072,-2.14132021,0.597847488,1.50012501,3043974652,0,
2162.079678,2172.079678,2.352135208,0.476097712,-2.441732481,0.596736982,1.500030724,3059387314,0,
2163.079678,2173.079678,2.16019233,0.736122486,-2.037298937,0.694617926,1.498537872,3051815656,0,
2164.079678,2174.079678,2.317505056,0.637546081,-2.175419145,0.596221772,1.504467306,3086455781,0,
2165.079678,2175.079678,2.153351954,0.691531887,-2.136652377,0.559211684,1.498562824,3156397990,0,
2166.079678,2176.079678,2.384851221,0.52663585,-2.287315224,0.588336386,1.504555486,3086783595,0,
2167.079678,2177.079678,2.127986832,0.539190427,-2.182818053,0.567771047,1.498587927,3238185084,0,
2168.079678,2178.079678,2.375592368,0.551014029,-2.315341254,0.669341678,1.504500486,2964100031,0,
2169.079678,2179.079678,2.352016077,0.530993464,-2.27344431,0.564640445,1.504497456,2933663790,0,
2170.079678,2180.079678,2.311084808,0.5494434,-1.859670851,0.659346789,1.50444549,2839808630,0,
2171.079678,2181.079678,2.172174956,0.636695355,-1.924922929,0.678655019,1.504511244,2946785987,0,
2172.079678,2182.079678,2.204075682,0.630008031,-2.481856655,0.505270209,1.404177687,3025523826,0,
2173.079678,2183.079678,2.342276995,0.496461686,-2.269636135,0.602740927,1.399911451,3112073054,0,
2174.079678,2184.079678,2.362665528,0.59223227,-2.457776584,0.50830195,1.400000984,3246485392,0,
2175.079678,2185.079678,2.209594223,0.543106109,-2.416567653,0.48853373,1.39868431,3217131910,0,
2176.079678,2186.079678,2.208340668,0.567600959,-2.112852615,0.56582393,1.399984117,3250443248,0,
2177.079678,2187.079678,2.195278163,0.592878246,-2.085479915,0.628937379,1.399886997,3133364842,0,
2178.079678,2188.079678,2.090214216,0.550363653,-1.994150362,0.618687673,1.40000492,3228510908,0,
2179.079678,2189.079678,2.018596681,0.552804725,-2.354206153,0.495887553,1.40010079,3255045504,0,
2180.079678,2190.079678,2.375274645,0.557974636,-2.181800681,0.547152568,1.39872612,3200811432,0,
2181.079678,2191.079678,2.356577165,0.501323379,-2.341379915,0.580367914,1.39867968,3160507310,0,
2182.079678,2192.079678,2.374233208,0.549226273,-2.175144895,0.691057862,1.398604204,3061050734,0,
2183.079678,2193.079678,2.302673267,0.640804362,-1.768675635,0.61031926,1.398688799,3061512344,0,
2184.079678,2194.079678,1.984355137,0.652260324,-2.191007334,0.631350437,1.398672525,2903203702,0,
2185.079678,2195.079678,2.230775966,0.637549888,-2.169119888,0.607112097,1.398646992,2818283556,0,
2186.079678,2196.079678,2.269461368,0.550122842,-2.326803705,0.518636049,1.398642643,2727091370,0,
2187.079678,2197.079678,2.333413775,0.481040354,-2.347539926,0.560514465,1.398717702,2739368250,0,
2188.079678,2198.079678,2.462405732,0.453810678,-2.56891108,0.385701981,1.398609816,2781641510,0,
2189.079678,2199.079678,2.57646324,0.546881813,-2.496280829,0.543463911,1.298731781,2633318008,0,
2190.079678,2200.079678,2.199873224,0.654569761,-2.040696611,0.618290362,1.300067744,2674618854,0,
2191.079678,2201.079678,2.18051256,0.622324091,-2.381668486,0.574155344,1.299985512,2568729748,0,
2192.079678,2202.079678,1.890217805,0.613557256,-1.845459088,0.517142019,1.300091502,2616469500,0,
2193.079678,2203.079678,2.258761176,0.574614149,-2.42609376,0.643549489,1.299981597,2511091134,0,
2194.079678,2204.079678,2.531300645,0.501450398,-2.467102848,0.567583275,1.300022581,2522318758,0,
2195.079678,2205.079678,2.117151604,0.550096623,-2.073579313,0.574732945,1.400092355,2585736428,0,
2196.079678,2206.079678,2.356086343,0.58369287,-2.475006067,0.537262192,1.398592,2515565444,0,
2197.079678,2207.079678,2.230534752,0.663497088,-1.927451834,0.669008898,1.398609535,2434943544,0,
2198.079678,2208.079678,2.109014462,0.654282267,-2.154970961,0.640721403,1.398490445,2303336730,0,
2199.079678,2209.079678,2.324455877,0.557238921,-2.693910922,0.390223944,1.398584705,2221794480,0,
2200.079678,2210.079678,2.158573902,0.768291823,-2.266743045,0.698576611,1.398503489,2369073876,0,
2201.079678,2211.079678,2.262529344,0.581415377,-2.114539918,0.659876573,1.398602801,2436896484,0,
2202.079678,2212.079678,2.527921844,0.474902525,-2.509668502,0.574564307,1.398685573,2498614792,0,
2203.079678,2213.079678,1.977465121,0.586848135,-2.226405517,0.42932973,1.398532243,2625789150,0,
2204.079678,2214.079678,2.076117036,0.697905494,-2.012441423,0.673210168,1.398500263,2608721346,0,
2205.079678,2215.079678,2.398172662,0.59543896,-2.168069125,0.597070861,1.398619495,2696599408,0,
2206.079678,2216.079678,2.236446325,0.652733576,-2.228665147,0.621644685,1.399876457,2829686422,0,
2207.079678,2217.079678,2.250983609,0.490236128,-2.467487371,0.429170249,1.400048636,2963170526,0,
2208.079678,2218.079678,2.089731951,0.663494288,-2.18447596,0.67010942,1.404258151,3130820996,0,
2209.079678,2219.079678,2.300369403,0.626582227,-2.057663674,0.550366638,1.405569639,3137093783,0,
2210.079678,2220.079678,2.084443459,0.676766849,-2.186679168,0.638326725,1.399987068,3009522858,0,
2211.079678,2221.079678,2.01355586,0.56133098,-2.129031248,0.608887345,1.39993928,3034499180,0,
2212.079678,2222.079678,2.220596408,0.558904533,-2.147705217,0.561027688,1.398696095,2957198090,0,
2213.079678,2223.079678,2.15744812,0.590974893,-1.952038421,0.648220528,1.39863675,2984327190,0,
2214.079678,2224.079678,2.309094427,0.596880746,-2.120101555,0.545181208,1.398648254,3051846920,0,
2215.079678,2225.079678,2.285911614,0.504139202,-2.286141739,0.534555495,1.398596489,3027086998,0,
2216.079678,2226.079678,2.197379943,0.55921079,-2.274789318,0.570029196,1.404269182,3070867584,0,
2217.079678,2227.079678,2.226127263,0.6503308,-2.293868886,0.5903484,1.404238777,2951882639,0,
2218.079678,2228.079678,2.425838624,0.624590359,-2.32535726,0.629364685,1.394484923,2938655050,0,
2219.079678,2229.079678,1.737531271,0.518494765,-1.905141229,0.668627333,1.400055805,3084687584,0,
2220.079678,2230.079678,2.378341489,0.518327089,-2.572837594,0.471361746,1.398653024,2992208240,0,
2221.079678,2231.079678,2.425997464,0.558365199,-2.254231418,0.629752036,1.400047512,3033664480,0,
2222.079678,2232.079678,2.005416852,0.702772328,-2.08952531,0.632276245,1.305341417,3093041519,0,
2223.079678,2233.079678,2.223032324,0.599211747,-2.515879954,0.411872392,1.400009277,3044574124,0,
2224.079678,2234.079678,2.422183899,0.652590936,-2.279088581,0.530368783,1.303957018,3063302622,0,
2225.079678,2235.079678,2.073411424,0.668276776,-1.76215975,0.516843681,1.404075459,3097492556,0,
2226.079678,2236.079678,2.47695291,0.44919003,-2.262092262,0.629482087,1.398728084,3009889398,0,
2227.079678,2237.079678,1.758281912,0.657140802,-2.0995502,0.49719439,1.398719385,3220390484,0,
2228.079678,2238.079678,2.257861084,0.682511151,-2.144328136,0.592537529,1.404114341,3161499185,0,
2229.079678,2239.079678,2.382073061,0.628245928,-2.498926366,0.500709338,1.3986512,3064123922,0,
2230.079678,2240.079678,2.247071364,0.728065837,-2.146392506,0.566157471,1.404082246,3225289157,0,
2231.079678,2241.079678,2.004504014,0.64699984,-2.23767282,0.623074422,1.303956887,3092220950,0,
2232.079678,2242.079678,2.271068966,0.532722896,-2.374398545,0.68443025,1.398661863,3054835552,0,
2233.079678,2243.079678,2.020884001,0.479325956,-1.847946129,0.587109031,1.303879675,3064136108,0,
2234.079678,2244.079678,2.419835086,0.596719857,-2.555513846,0.498825106,1.299964238,2984411706,0,
2235.079678,2245.079678,2.438540052,0.620197981,-2.10591634,0.594850913,1.400010121,2921078024,0,
2236.079678,2246.079678,2.343172289,0.484896492,-2.254158221,0.528936381,1.40000253,2984357956,0,
2237.079678,2247.079678,2.437507785,0.51069325,-2.112833187,0.575860979,1.40001237,2870230510,0,
2238.079678,2248.079678,2.331391985,0.639191265,-2.37505245,0.580463637,1.399917354,2876669512,0,
2239.079678,2249.079678,1.970799278,0.622155901,-2.244757964,0.608542506,1.399929863,2891925038,0,
2240.079678,2250.079678,2.224186597,0.603566256,-2.314051571,0.613124798,1.398570678,2792109072,0,
2241.079678,2251.079678,2.123228928,0.550777632,-1.923988496,0.637211036,1.398580918,2773042896,0,
2242.079678,2252.079678,2.215938687,0.697972528,-2.120118727,0.672386591,1.398546691,2755457376,0,
2243.079678,2253.079678,2.340363244,0.597171635,-2.175971867,0.64447538,1.398629876,2700147640,0,
2244.079678,2254.079678,2.294879873,0.638902807,-2.208783428,0.720758352,1.398489182,2662572100,0,
2245.079678,2255.079678,2.385189516,0.610526503,-2.327028238,0.443552652,1.398588773,2687158558,0,
2246.079678,2256.079678,2.324355428,0.549797821,-2.282998042,0.677982174,1.398536171,2547821646,0,
2247.079678,2257.079678,1.760262107,0.5052236,-1.904219657,0.495446412,1.398567451,2498079128,0,
2248.079678,2258.079678,2.265296666,0.571178992,-2.188860553,0.611892537,1.39860224,2454542848,0,
2249.079678,2259.079678,2.239588731,0.564593755,-2.385763134,0.596965611,1.39859733,2387618768,0,
2250.079678,2260.079678,2.38936445,0.437608404,-2.277117617,0.709217358,1.399921149,2352511872,0,
2251.079678,2261.079678,2.355966017,0.593626476,-2.294640053,0.594677903,1.400019679,2318226292,0,
2252.079678,2262.079678,2.328162467,0.50852082,-2.159308794,0.698473689,1.39999508,2303269110,0,
2253.079678,2263.079678,2.35058409,0.518977644,-2.266277082,0.509016503,1.398647272,2180926764,0,
2254.079678,2264.079678,1.944141429,0.597754566,-1.773960626,0.485520828,1.398645729,2236168220,0,
2255.079678,2265.079678,2.323230949,0.665925265,-2.389476741,0.620734552,1.398652603,2135230668,0,
2256.079678,2266.079678,2.60350239,0.518191825,-2.443183311,0.379838217,1.398698761,2209927850,0,
2257.079678,2267.079678,1.977551323,0.694934806,-1.893488253,0.452317271,1.398697638,2220119444,0,
2258.079678,2268.079678,2.232007799,0.4794012,-2.483757263,0.448386033,1.398582882,2197540346,0,
2259.079678,2269.079678,1.761928994,0.417339176,-2.028406761,0.590500586,1.398618233,2314236136,0,
2260.079678,2270.079678,2.178133975,0.596310525,-2.351641993,0.52180836,1.398574325,2255317270,0,
2261.079678,2271.079678,2.037520021,0.633425063,-2.365278786,0.454034766,1.398713352,2329115216,0,
2262.079678,2272.079678,2.446708375,0.611858212,-2.436745802,0.581133335,1.398609114,2300822858,0,
2263.079678,2273.079678,2.195404334,0.636884942,-2.273138874,0.608594118,1.399975121,2385664120,0,
2264.079678,2274.079678,2.437123392,0.480443228,-2.330269041,0.512987406,1.39998988,2371692082,0,
2265.079678,2275.079678,2.42863701,0.536753211,-2.176162508,0.611804577,1.400005623,2348182224,0,
2266.079678,2276.079678,2.177190848,0.559818538,-1.993023174,0.60069273,1.399925787,2370679056,0,
2267.079678,2277.079678,2.209715374,0.580279052,-2.234369179,0.516597052,1.400003936,2250411950,0,
2268.079678,2278.079678,2.102064618,0.76383821,-1.915829847,0.515239918,1.40006916,2311443524,0,
2269.079678,2279.079678,2.423712975,0.53496778,-2.544902273,0.486221551,1.398624405,2170647320,0,
2270.079678,2280.079678,2.499210411,0.560153436,-2.577851617,0.542981698,1.404174576,2149816694,0,
2271.079678,2281.079678,2.308560111,0.632776527,-2.323782633,0.707155989,1.398601258,2141504726,0,
2272.079678,2282.079678,2.499214009,0.498259979,-2.494522978,0.583039728,1.404270172,2075208489,0,
2273.079678,2283.079678,2.13731758,0.630500858,-1.806224571,0.557575296,1.39860224,2180989580,0,
2274.079678,2284.079678,2.365551187,0.52880207,-2.338119592,0.503173264,1.398601819,2103990940,0,
2275.079678,2285.079678,2.032461432,0.659982377,-1.86221003,0.514451225,1.398669438,2195826260,0,
2276.079678,2286.079678,2.536154819,0.63368015,-2.493564293,0.491781998,1.398592982,2119970776,0,
2277.079678,2287.079678,2.453556927,0.572709577,-2.311949656,0.591650767,1.404110099,2149523111,0,
2278.079678,2288.079678,2.601330615,0.449842643,-2.473379183,0.590824132,1.398630017,2102015396,0,
2279.079678,2289.079678,2.330740896,0.431916631,-2.574033797,0.426930624,1.405624757,2062195695,0,
2280.079678,2290.079678,2.294724382,0.63349744,-1.846700937,0.592326129,1.39452439,2128594725,0,
2281.079678,2291.079678,2.52265442,0.385376833,-2.181408454,0.620681973,1.405679171,2030867939,0,
2282.079678,2292.079678,2.167283371,0.710359099,-2.319921735,0.61459516,1.398671403,2125828456,0,
2283.079678,2293.079678,2.232940676,0.546371812,-2.290045906,0.559195514,1.405510276,2068149398,0,
2284.079678,2294.079678,2.371259992,0.550336223,-2.2484439,0.702830869,1.405680021,2116526051,0,
2285.079678,2295.079678,2.464024708,0.517031581,-2.643236227,0.343307013,1.40431557,2201557973,0,
2286.079678,2296.079678,2.201436773,0.571378006,-2.287238117,0.585730109,1.404193949,2384592384,0,
2287.079678,2297.079678,2.156050101,0.615403436,-2.135866137,0.600400668,1.398558333,2444246510,0,
2288.079678,2298.079678,2.255517511,0.620130843,-2.297796599,0.569187091,1.404204272,2562474020,0,
2289.079678,2299.079678,2.269882125,0.568765384,-2.224903576,0.566886999,1.398599294,2615116528,0,
2290.079678,2300.079678,2.199548267,0.641768206,-2.062214653,0.618126036,1.40428587,2630620946,0,
2291.079678,2301.079678,2.311468165,0.648611607,-2.241954327,0.586635585,1.398691605,2701774368,0,
2292.079678,2302.079678,2.383651667,0.615116122,-2.082486137,0.649749581,1.398648675,2661150574,0,
2293.079678,2303.079678,2.35211534,0.534063709,-2.071984754,0.485366094,1.400085748,2664344556,0,
2294.079678,2304.079678,2.260998812,0.471109705,-2.228091969,0.612010052,1.39996992,2652254968,0,
2295.079678,2305.079678,2.080342088,0.695971296,-1.994297451,0.540487009,1.400113302,2656857730,0,
2296.079678,2306.079678,2.320409761,0.613057445,-2.247831782,0.504021697,1.400104024,2530641290,0,
2297.079678,2307.079678,2.201133444,0.598410274,-2.278974736,0.572691197,1.400081812,2574265048,0,
2298.079678,2308.079678,2.261030979,0.535341023,-2.077606029,0.534013796,1.400030784,2570691536,0,
2299.079678,2309.079678,2.25437196,0.52988147,-2.218291894,0.678143146,1.400114708,2603085372,0,
2300.079678,2310.079678,2.116991505,0.674976262,-2.221568458,0.627504631,1.398728505,2663765614,0,
2301.079678,2311.079678,2.279342418,0.66518006,-2.262552685,0.564546081,1.39858218,2698704480,0,
2302.079678,2312.079678,2.220609864,0.600790004,-2.125210538,0.576698209,1.398605046,2776758152,0,
2303.079678,2313.079678,2.320635859,0.601741419,-2.347875995,0.578125311,1.398629175,2800617532,0,
2304.079678,2314.079678,2.056285198,0.481093641,-2.306658934,0.602857961,1.398483712,2899001314,0,
2305.079678,2315.079678,2.236160216,0.58244508,-2.343983729,0.610792987,1.398617671,2840916610,0,
2306.079678,2316.079678,2.490047197,0.591935179,-2.499290266,0.46365851,1.398718263,2795725310,0,
2307.079678,2317.079678,1.926169007,0.639077252,-1.831035464,0.647118669,1.39862693,2876885098,0,
2308.079678,2318.079678,2.139015079,0.534225937,-2.389158951,0.595091749,1.398590737,2706999760,0,
2309.079678,2319.079678,1.905066678,0.613768331,-2.166441016,0.564851842,1.398667053,2781906458,0,
2310.079678,2320.079678,2.385770171,0.594391727,-2.493737521,0.504748373,1.399923679,2720704926,0,
2311.079678,2321.079678,2.386059712,0.607888733,-2.394327921,0.648603928,1.399935063,2721498662,0,
2312.079678,2322.079678,2.394148198,0.501995756,-2.093001423,0.640642101,1.399912576,2680852640,0,
2313.079678,2323.079678,2.45089213,0.530735048,-2.522750556,0.462322869,1.400050464,2565899620,0,
2314.079678,2324.079678,1.922571015,0.659848434,-1.886399927,0.642539614,1.399966688,2508064936,0,
2315.079678,2325.079678,2.212701436,0.49906306,-2.088914663,0.638312263,1.399955724,2497815254,0,
2316.079678,2326.079678,2.180964874,0.693316169,-2.072505461,0.541992632,1.400047652,2716408528,0,
2317.079678,2327.079678,2.27713776,0.597988852,-2.548943901,0.550776203,1.399980322,2715088040,0,
2318.079678,2328.079678,2.464697431,0.614343577,-2.278832615,0.589944467,1.398541781,2855796548,0,
2319.079678,2329.079678,2.477572778,0.559868328,-2.129209984,0.633249161,1.39860729,2860936320,0,
2320.079678,2330.079678,2.598092746,0.347291455,-2.325028107,0.668257557,1.39861683,2889797872,0,
2321.079678,2331.079678,2.258560508,0.519390442,-2.067627145,0.717782091,1.398512746,2957211284,0,
2322.079678,2332.079678,2.471881893,0.418936202,-2.417585594,0.558576453,1.398651621,2985409650,0,
2323.079678,2333.079678,2.075071074,0.624662408,-1.932417889,0.582000535,1.398679961,3161041800,0,
2324.079678,2334.079678,2.368944721,0.513340007,-2.347939811,0.457414781,1.398645168,3171428264,0,
2325.079678,2335.079678,2.401320657,0.562848173,-2.461663337,0.492009387,1.398485395,3174216892,0,
2326.079678,2336.079678,2.354940371,0.495721403,-2.661062195,0.330383929,1.398494372,3071731044,0,
2327.079678,2337.079678,2.272467272,0.544592546,-2.378743713,0.669207574,1.398645168,2942328064,0,
2328.079678,2338.079678,2.27245434,0.61704523,-2.159742329,0.636818101,1.400050323,2962840582,0,
2329.079678,2339.079678,2.273578177,0.611721249,-2.261539542,0.714796023,1.400090669,2809790000,0,
2330.079678,2340.079678,2.063068702,0.725468094,-1.787144749,0.555496837,1.399988615,2843339836,0,
2331.079678,2341.079678,2.067374187,0.540579299,-2.219621556,0.554633262,1.399972591,2710585562,0,
2332.079678,2342.079678,2.008708214,0.641817488,-2.178859805,0.476252508,1.398567872,2659363178,0,
2333.079678,2343.079678,2.470860405,0.607688592,-2.698998948,0.325765299,1.398592,2584395880,0,
2334.079678,2344.079678,2.501906169,0.496233353,-2.433533104,0.582657975,1.398563804,2522078250,0,
2335.079678,2345.079678,2.00169344,0.670711214,-1.849479912,0.54864303,1.398574325,2486671080,0,
2336.079678,2346.079678,2.268248342,0.515987892,-2.238916779,0.586722438,1.39855665,2294394662,0,
2337.079678,2347.079678,2.14903408,0.610027733,-2.023816056,0.633132025,1.398574185,2296271634,0,
2338.079678,2348.079678,2.165548683,0.583075581,-2.207894251,0.574130125,1.398552582,2093758098,0,
2339.079678,2349.079678,2.21722902,0.617349434,-2.30867261,0.595865517,1.404232413,2104568492,0,
2340.079678,2350.079678,2.314837356,0.584241318,-2.522230575,0.585637455,1.404189283,1968982376,0,
2341.079678,2351.079678,2.3544997,0.646637449,-2.471685152,0.574509475,1.404084366,1940638452,0,
2342.079678,2352.079678,2.067782475,0.585891064,-2.343979808,0.586373278,1.404294356,1909765166,0,
2343.079678,2353.079678,2.408861593,0.618465154,-2.389728986,0.575583375,1.405554621,1768724789,0,
2344.079678,2354.079678,2.12962909,0.608715076,-1.803947605,0.617227912,1.400004779,1778169872,0,
2345.079678,2355.079678,2.369591604,0.62777585,-2.444885081,0.516999627,1.40563666,1669017593,0,
2346.079678,2356.079678,2.111187339,0.514226912,-2.217505024,0.619909018,1.405688807,1687242956,0,
2347.079678,2357.079678,2.314064545,0.51264558,-2.287298004,0.544052334,1.405644311,1648117931,0,
2348.079678,2358.079678,2.302167304,0.593611215,-2.34216283,0.609201143,1.405678604,1648765419,0,
2349.079678,2359.079678,2.072147126,0.603685544,-2.200409651,0.726883294,1.398588493,1709601438,0,
2350.079678,2360.079678,2.485534117,0.557191284,-2.502319764,0.508942689,1.398681644,1681801396,0,
2351.079678,2361.079678,2.211245696,0.764546829,-2.07054343,0.599948539,1.398620758,1762502110,0,
2352.079678,2362.079678,2.09783086,0.527011575,-2.200001456,0.613575101,1.398651761,1702196538,0,
2353.079678,2363.079678,1.881193058,0.747877249,-1.90347997,0.642302833,1.398589475,1872278400,0,
2354.079678,2364.079678,2.458656697,0.510142615,-2.244517194,0.64927297,1.504612309,1869112833,0,
2355.079678,2365.079678,2.442333206,0.612120238,-2.339585558,0.616336174,1.49854148,1951774640,0,
2356.079678,2366.079678,2.510404742,0.477457917,-2.188243016,0.590433322,1.398630017,2121038534,0,
2357.079678,2367.079678,2.370087964,0.527682051,-2.337574844,0.528367233,1.398534768,2181698170,0,
2358.079678,2368.079678,2.208167307,0.616842031,-2.291409103,0.562565382,1.398597892,2240528864,0,
2359.079678,2369.079678,2.191432618,0.578170923,-2.051409777,0.578652184,1.398680241,2275306550,0,
2360.079678,2370.079678,2.25628851,0.610404648,-2.189845875,0.599052163,1.400071972,2328967428,0,
2361.079678,2371.079678,2.308044002,0.60408864,-2.487219658,0.471760255,1.399890792,2334988862,0,
2362.079678,2372.079678,2.388358454,0.580754992,-2.104178587,0.579418629,1.399951648,2414892210,0,
2363.079678,2373.079678,2.371178974,0.587842947,-2.576066103,0.463117099,1.399870273,2316191876,0,
2364.079678,2374.079678,2.284905175,0.606601898,-2.281892639,0.623088307,1.399979197,2324090040,0,
2365.079678,2375.079678,1.923894318,0.629047391,-2.022081761,0.689034144,1.399971888,2311063986,0,
2366.079678,2376.079678,2.312169002,0.566632409,-2.494388382,0.438696097,1.398480486,2175139484,0,
2367.079678,2377.079678,2.139529343,0.679442895,-2.182508049,0.686571161,1.398594104,2144401432,0,
