Time (real),IR Value raw,IR Value filtered,Time (s),Label,,,
5/21/2025 1:25,123993,-274,579.4484508,1,,,
5/21/2025 1:25,123915,-330,579.4807291,1,,,
5/21/2025 1:25,123889,-333,579.5307283,1,,,
5/21/2025 1:25,124007,-202,579.5634301,1,,,
5/21/2025 1:25,124235,24,579.6109114,1,,,
5/21/2025 1:25,124505,276,579.6433766,1,,,
5/21/2025 1:25,124763,501,579.682054,1,,,
5/21/2025 1:25,124960,654,579.7236791,1,,,
5/21/2025 1:25,125121,764,579.7633264,1,,,
5/21/2025 1:25,125279,865,579.7983608,1,,,
5/21/2025 1:25,125470,990,579.8401859,1,,,
5/21/2025 1:25,125196,671,579.8815465,1,,,
5/21/2025 1:25,123558,-907,579.9195218,1,,,
5/21/2025 1:25,122938,-1431,579.9612172,1,,,
5/21/2025 1:25,123063,-1224,580.010169,1,,,
5/21/2025 1:25,123309,-917,580.0486696,1,,,
5/21/2025 1:25,123512,-670,580.0848515,1,,,
5/21/2025 1:25,123725,-428,580.1277661,1,,,
5/21/2025 1:25,123870,-265,580.1608975,1,,,
5/21/2025 1:25,123815,-300,580.2029891,1,,,
5/21/2025 1:25,123718,-372,580.2431033,1,,,
5/21/2025 1:25,123785,-286,580.2903693,1,,,
5/21/2025 1:25,124001,-66,580.3276968,1,,,
5/21/2025 1:25,124250,172,580.3597343,1,,,
5/21/2025 1:25,124432,332,580.4150248,1,,,
5/21/2025 1:25,124606,474,580.4485729,1,,,
5/21/2025 1:25,124739,569,580.4849687,1,,,
5/21/2025 1:25,124833,622,580.5352125,1,,,
5/21/2025 1:25,124924,668,580.561101,1,,,
5/21/2025 1:25,124991,689,580.6069393,1,,,
5/21/2025 1:25,124020,-264,580.6549532,1,,,
5/21/2025 1:25,122979,-1223,580.6903088,1,,,
5/21/2025 1:25,122870,-1249,580.7278132,1,,,
5/21/2025 1:25,123049,-1003,580.765914,1,,,
5/21/2025 1:25,123232,-769,580.8029516,1,,,
5/21/2025 1:25,123443,-523,580.8528714,1,,,
5/21/2025 1:25,123635,-310,580.8853517,1,,,
5/21/2025 1:25,123619,-306,580.927834,1,,,
5/21/2025 1:25,123576,-327,580.9694123,1,,,
5/21/2025 1:25,123588,-295,581.0027299,1,,,
5/21/2025 1:25,123724,-149,581.0486169,1,,,
5/21/2025 1:25,123936,59,581.0933645,1,,,
5/21/2025 1:25,124150,256,581.1353145,1,,,
5/21/2025 1:25,124335,413,581.1778827,1,,,
5/21/2025 1:25,124487,530,581.2111788,1,,,
5/21/2025 1:25,124582,586,581.2445369,1,,,
5/21/2025 1:25,124676,637,581.2851994,1,,,
5/21/2025 1:25,124756,673,581.3352396,1,,,
5/21/2025 1:25,123835,-233,581.3777421,1,,,
5/21/2025 1:25,123008,-994,581.4054191,1,,,
5/21/2025 1:25,122914,-1020,581.4488297,1,,,
5/21/2025 1:25,123021,-855,581.4903753,1,,,
5/21/2025 1:25,123120,-709,581.5319417,1,,,
5/21/2025 1:25,123202,-588,581.565048,1,,,
5/21/2025 1:25,123370,-394,581.6054533,1,,,
5/21/2025 1:25,123400,-341,581.6452403,1,,,
5/21/2025 1:25,123358,-359,581.6986053,1,,,
5/21/2025 1:25,123357,-337,581.7403336,1,,,
5/21/2025 1:25,123466,-214,581.7736349,1,,,
5/21/2025 1:25,123676,-4,581.8053379,1,,,
5/21/2025 1:25,123896,203,581.8556142,1,,,
5/21/2025 1:25,124048,333,581.9017184,1,,,
5/21/2025 1:25,124164,421,581.9278226,1,,,
5/21/2025 1:25,124309,530,581.9819281,1,,,
5/21/2025 1:25,124407,589,582.0153153,1,,,
5/21/2025 1:25,124513,652,582.0488696,1,,,
5/21/2025 1:25,124587,680,582.1028571,1,,,
5/21/2025 1:25,123724,-171,582.1278706,1,,,
5/21/2025 1:25,122936,-899,582.1692805,1,,,
5/21/2025 1:25,122774,-995,582.2112556,1,,,
5/21/2025 1:25,122813,-896,582.2528722,1,,,
5/21/2025 1:25,122896,-762,582.3014977,1,,,
5/21/2025 1:25,123001,-616,582.3349898,1,,,
5/21/2025 1:25,123135,-452,582.3735266,1,,,
5/21/2025 1:25,123178,-383,582.4152861,1,,,
5/21/2025 1:25,123163,-373,582.4613972,1,,,
5/21/2025 1:25,123198,-317,582.4932702,1,,,
5/21/2025 1:25,123323,-180,582.5351851,1,,,
5/21/2025 1:25,123498,-5,582.5852745,1,,,
5/21/2025 1:25,123689,175,582.6153109,1,,,
5/21/2025 1:25,123852,316,582.6484604,1,,,
5/21/2025 1:25,123984,420,582.6902733,1,,,
5/21/2025 1:25,124076,480,582.7352731,1,,,
5/21/2025 1:25,124167,536,582.7777753,1,,,
5/21/2025 1:25,124292,620,582.810884,1,,,
5/21/2025 1:25,124444,723,582.8610952,1,,,
5/21/2025 1:25,124587,812,582.9014392,1,,,
5/21/2025 1:25,124180,380,582.935365,1,,,
5/21/2025 1:25,123059,-695,582.9850693,1,,,
5/21/2025 1:25,122745,-946,583.0254292,1,,,
5/21/2025 1:25,122745,-887,583.0554035,1,,,
5/21/2025 1:25,122834,-748,583.090379,1,,,
5/21/2025 1:25,122894,-645,583.1307833,1,,,
5/21/2025 1:25,123030,-477,583.1732962,1,,,
5/21/2025 1:25,123110,-372,583.2152724,1,,,
5/21/2025 1:25,123079,-378,583.2613223,1,,,
5/21/2025 1:25,123084,-349,583.2933605,1,,,
5/21/2025 1:25,123195,-224,583.3433881,1,,,
5/21/2025 1:25,123341,-73,583.3777902,1,,,
5/21/2025 1:25,123527,106,583.4194775,1,,,
5/21/2025 1:25,123749,308,583.4529397,1,,,
5/21/2025 1:25,123881,412,583.4935138,1,,,
5/21/2025 1:25,123998,496,583.5433691,1,,,
5/21/2025 1:25,124108,568,583.5778654,1,,,
5/21/2025 1:25,124205,624,583.6194909,1,,,
5/21/2025 1:25,124318,691,583.6698284,1,,,
5/21/2025 1:25,124469,789,583.7030134,1,,,
5/21/2025 1:25,124648,908,583.7349939,1,,,
5/21/2025 1:25,124450,665,583.7777364,1,,,
5/21/2025 1:25,123197,-551,583.8278866,1,,,
5/21/2025 1:25,122736,-949,583.8651452,1,,,
5/21/2025 1:25,122748,-878,583.9055498,1,,,
5/21/2025 1:25,122862,-716,583.9403903,1,,,
5/21/2025 1:25,122933,-605,583.9779034,1,,,
5/21/2025 1:25,123078,-431,584.0279114,1,,,
5/21/2025 1:25,123187,-302,584.0613673,1,,,
5/21/2025 1:25,123149,-319,584.1015279,1,,,
5/21/2025 1:25,123127,-319,584.1352804,1,,,
5/21/2025 1:25,123202,-229,584.1753225,1,,,
5/21/2025 1:25,123365,-62,584.2226579,1,,,
5/21/2025 1:25,123567,131,584.2611368,1,,,
5/21/2025 1:25,123765,309,584.3112533,1,,,
5/21/2025 1:25,123923,438,584.3404276,1,,,
5/21/2025 1:25,124023,504,584.3903487,1,,,
5/21/2025 1:25,124119,563,584.4279029,1,,,
5/21/2025 1:25,124250,650,584.4694545,1,,,
5/21/2025 1:25,124358,711,584.4986932,1,,,
5/21/2025 1:25,124476,777,584.5486486,1,,,
5/21/2025 1:25,124598,843,584.5778286,1,,,
5/21/2025 1:25,123827,68,584.6353443,1,,,
5/21/2025 1:25,122900,-806,584.6571505,1,,,
5/21/2025 1:25,122747,-899,584.7112474,1,,,
5/21/2025 1:25,122796,-797,584.7529714,1,,,
5/21/2025 1:25,122887,-661,584.7852972,1,,,
5/21/2025 1:25,122996,-518,584.8353317,1,,,
5/21/2025 1:25,123146,-345,584.8611429,1,,,
5/21/2025 1:25,123192,-280,584.9014914,1,,,
5/21/2025 1:25,123168,-285,584.9489625,1,,,
5/21/2025 1:25,123188,-249,584.9891858,1,,,
5/21/2025 1:25,123316,-113,585.0278649,1,,,
5/21/2025 1:25,123502,69,585.0695202,1,,,
5/21/2025 1:25,123708,257,585.1112411,1,,,
5/21/2025 1:25,123882,404,585.1434948,1,,,
5/21/2025 1:25,124018,507,585.1931317,1,,,
5/21/2025 1:25,124109,560,585.2277992,1,,,
5/21/2025 1:25,124210,620,585.2737556,1,,,
5/21/2025 1:25,124337,700,585.314945,1,,,
5/21/2025 1:25,124462,774,585.3450227,1,,,
5/21/2025 1:25,124590,846,585.3853366,1,,,
5/21/2025 1:25,124753,946,585.4320905,1,,,
5/21/2025 1:25,124950,1071,585.465441,1,,,
5/21/2025 1:25,124385,475,585.511215,1,,,
5/21/2025 1:25,123034,-822,585.5405624,1,,,
5/21/2025 1:25,122760,-1027,585.585165,1,,,
5/21/2025 1:25,122814,-912,585.6279676,1,,,
5/21/2025 1:25,122912,-763,585.660532,1,,,
5/21/2025 1:25,122953,-677,585.7056377,1,,,
5/21/2025 1:25,123088,-508,585.7403226,1,,,
5/21/2025 1:25,123215,-357,585.7818894,1,,,
5/21/2025 1:25,123214,-336,585.8238072,1,,,
5/21/2025 1:25,123207,-322,585.8698006,1,,,
5/21/2025 1:25,123319,-196,585.9030025,1,,,
5/21/2025 1:25,123549,32,585.9434702,1,,,
5/21/2025 1:25,123748,216,585.9850733,1,,,
5/21/2025 1:25,123921,365,586.0278945,1,,,
5/21/2025 1:25,124064,476,586.0695491,1,,,
5/21/2025 1:25,124197,571,586.1111908,1,,,
5/21/2025 1:25,124334,664,586.1526175,1,,,
5/21/2025 1:25,124469,749,586.1854522,1,,,
5/21/2025 1:25,124588,814,586.2278459,1,,,
5/21/2025 1:25,124756,920,586.2779245,1,,,
5/21/2025 1:25,124959,1053,586.3112164,1,,,
5/21/2025 1:25,124435,496,586.3612239,1,,,
5/21/2025 1:25,123102,-784,586.385545,1,,,
5/21/2025 1:25,122861,-961,586.427882,1,,,
5/21/2025 1:25,122936,-831,586.4779282,1,,,
5/21/2025 1:25,123047,-675,586.5195668,1,,,
5/21/2025 1:25,123104,-579,586.5530281,1,,,
5/21/2025 1:25,123258,-399,586.5905385,1,,,
5/21/2025 1:25,123352,-286,586.6279671,1,,,
5/21/2025 1:25,123308,-309,586.6779556,1,,,
5/21/2025 1:25,123265,-330,586.7113197,1,,,
5/21/2025 1:25,123361,-219,586.7612262,1,,,
5/21/2025 1:25,123574,-6,586.7855363,1,,,
5/21/2025 1:25,123799,206,586.8279276,1,,,
5/21/2025 1:25,123981,363,586.8820429,1,,,
5/21/2025 1:25,124119,470,586.9150915,1,,,
5/21/2025 1:25,124268,580,586.9650221,1,,,
5/21/2025 1:25,124358,628,586.9905138,1,,,
5/21/2025 1:25,124457,682,587.0434093,1,,,
5/21/2025 1:25,124605,778,587.0695505,1,,,
5/21/2025 1:25,124667,788,587.1196754,1,,,
5/21/2025 1:25,123755,-116,587.1555941,1,,,
5/21/2025 1:25,122984,-832,587.1988313,1,,,
5/21/2025 1:25,122867,-890,587.2264576,1,,,
5/21/2025 1:25,122974,-734,587.2808619,1,,,
5/21/2025 1:25,123119,-552,587.3113143,1,,,
5/21/2025 1:25,123224,-419,587.3529329,1,,,
5/21/2025 1:25,123385,-242,587.3932672,1,,,
5/21/2025 1:25,123432,-183,587.4321337,1,,,
5/21/2025 1:25,123393,-208,587.4821329,1,,,
5/21/2025 1:25,123420,-169,587.5196159,1,,,
5/21/2025 1:25,123573,-15,587.5488205,1,,,
5/21/2025 1:25,123802,200,587.5989721,1,,,
5/21/2025 1:25,124027,399,587.6319022,1,,,
5/21/2025 1:25,124198,534,587.6696396,1,,,
5/21/2025 1:25,124326,621,587.7184298,1,,,
5/21/2025 1:25,124442,691,587.7488716,1,,,
5/21/2025 1:25,124577,774,587.7988515,1,,,
5/21/2025 1:25,124709,850,587.8321531,1,,,
5/21/2025 1:25,124836,916,587.8779087,1,,,
5/21/2025 1:25,125004,1016,587.9113379,1,,,
5/21/2025 1:25,125111,1053,587.9612794,1,,,
5/21/2025 1:25,123992,-62,587.9932299,1,,,
5/21/2025 1:25,123082,-911,588.035424,1,,,
5/21/2025 1:25,122985,-945,588.0780072,1,,,
5/21/2025 1:25,123069,-807,588.1196973,1,,,
5/21/2025 1:25,123145,-686,588.1570296,1,,,
5/21/2025 1:25,123222,-571,588.1904759,1,,,
5/21/2025 1:25,123366,-400,588.2434158,1,,,
5/21/2025 1:25,123415,-329,588.2778754,1,,,
5/21/2025 1:25,123417,-306,588.3195894,1,,,
5/21/2025 1:25,123435,-270,588.3612759,1,,,
5/21/2025 1:25,123561,-135,588.3946102,1,,,
5/21/2025 1:25,123792,90,588.4349728,1,,,
5/21/2025 1:25,124043,319,588.4779341,1,,,
5/21/2025 1:25,124237,481,588.515213,1,,,
5/21/2025 1:25,124358,565,588.5554571,1,,,
5/21/2025 1:25,124485,649,588.5933518,1,,,
5/21/2025 1:25,124603,719,588.6350012,1,,,
5/21/2025 1:25,124717,781,588.6738908,1,,,
5/21/2025 1:25,124846,853,588.7238367,1,,,
5/21/2025 1:25,124993,937,588.7556434,1,,,
5/21/2025 1:25,125048,930,588.8054967,1,,,
5/21/2025 1:25,123902,-202,588.8487394,1,,,
5/21/2025 1:25,123087,-953,588.8892329,1,,,
5/21/2025 1:25,123000,-975,588.9279282,1,,,
5/21/2025 1:25,123097,-823,588.9610829,1,,,
5/21/2025 1:25,123160,-713,589.0100501,1,,,
5/21/2025 1:25,123233,-600,589.0405698,1,,,
5/21/2025 1:25,123386,-419,589.0904081,1,,,
5/21/2025 1:25,123433,-349,589.1150396,1,,,
5/21/2025 1:25,123408,-350,589.1614254,1,,,
5/21/2025 1:25,123442,-296,589.2026358,1,,,
5/21/2025 1:25,123571,-157,589.2434497,1,,,
5/21/2025 1:25,123793,61,589.2780194,1,,,
5/21/2025 1:25,124045,293,589.3279343,1,,,
5/21/2025 1:25,124246,464,589.372576,1,,,
5/21/2025 1:25,124382,562,589.4030674,1,,,
5/21/2025 1:25,124514,651,589.4432437,1,,,
5/21/2025 1:25,124651,739,589.4779625,1,,,
5/21/2025 1:25,124775,809,589.5280261,1,,,
5/21/2025 1:25,124901,876,589.5737846,1,,,
5/21/2025 1:25,125058,969,589.60566,1,,,
5/21/2025 1:25,125252,1090,589.651746,1,,,
5/21/2025 1:25,125164,940,589.685518,1,,,
5/21/2025 1:25,123747,-448,589.727922,1,,,
5/21/2025 1:25,123100,-1026,589.76965,1,,,
5/21/2025 1:25,123072,-988,589.803123,1,,,
5/21/2025 1:25,123209,-798,589.840606,1,,,
5/21/2025 1:25,123278,-683,589.8946984,1,,,
5/21/2025 1:25,123375,-550,589.9253609,1,,,
5/21/2025 1:25,123562,-340,589.9654462,1,,,
5/21/2025 1:25,123576,-306,589.9988015,1,,,
5/21/2025 1:25,123530,-330,590.04878,1,,,
5/21/2025 1:25,123582,-260,590.0822246,1,,,
5/21/2025 1:25,123764,-73,590.1238496,1,,,
5/21/2025 1:25,124018,169,590.1697249,1,,,
5/21/2025 1:25,124259,385,590.2030673,1,,,
5/21/2025 1:25,124423,515,590.2529628,1,,,
5/21/2025 1:25,124562,613,590.2852089,1,,,
5/21/2025 1:25,124709,712,590.3195896,1,,,
5/21/2025 1:25,124844,794,590.3612971,1,,,
5/21/2025 1:25,124962,855,590.4029357,1,,,
5/21/2025 1:25,125097,928,590.4532545,1,,,
5/21/2025 1:25,125310,1070,590.4851744,1,,,
5/21/2025 1:25,125403,1091,590.5280316,1,,,
5/21/2025 1:25,124238,-70,590.560534,1,,,
5/21/2025 1:25,123181,-1056,590.6056659,1,,,
5/21/2025 1:25,123111,-1056,590.6406124,1,,,
5/21/2025 1:25,123248,-861,590.6821806,1,,,
5/21/2025 1:25,123361,-702,590.7351243,1,,,
5/21/2025 1:25,123459,-566,590.7696865,1,,,
5/21/2025 1:25,123636,-365,590.8101053,1,,,
5/21/2025 1:25,123681,-300,590.8447514,1,,,
5/21/2025 1:25,123592,-364,590.8934526,1,,,
5/21/2025 1:25,123568,-364,590.9253066,1,,,
5/21/2025 1:25,123752,-169,590.9697518,1,,,
5/21/2025 1:25,123991,66,591.0114253,1,,,
5/21/2025 1:25,124223,279,591.0446427,1,,,
5/21/2025 1:25,124395,423,591.093425,1,,,
5/21/2025 1:25,124547,539,591.1279557,1,,,
5/21/2025 1:25,124665,616,591.1753664,1,,,
5/21/2025 1:25,124759,666,591.2056091,1,,,
5/21/2025 1:25,124884,741,591.2558067,1,,,
5/21/2025 1:25,125024,826,591.2901423,1,,,
5/21/2025 1:25,124719,489,591.3321953,1,,,
5/21/2025 1:25,123434,-746,591.3654487,1,,,
5/21/2025 1:25,123077,-1034,591.4153752,1,,,
5/21/2025 1:25,123123,-927,591.4571197,1,,,
5/21/2025 1:25,123298,-705,591.4905064,1,,,
5/21/2025 1:25,123434,-533,591.5281274,1,,,
5/21/2025 1:25,123625,-321,591.5779631,1,,,
5/21/2025 1:25,123745,-188,591.6115108,1,,,
5/21/2025 1:25,123698,-220,591.6601675,1,,,
5/21/2025 1:25,123685,-219,591.6908281,1,,,
5/21/2025 1:25,123787,-109,591.7321615,1,,,
5/21/2025 1:25,123972,71,591.7651582,1,,,
5/21/2025 1:25,124216,295,591.8154194,1,,,
5/21/2025 1:25,124471,516,591.8555598,1,,,
5/21/2025 1:25,124627,630,591.8989043,1,,,
5/21/2025 1:25,124762,717,591.9321864,1,,,
5/21/2025 1:25,124895,797,591.9779878,1,,,
5/21/2025 1:25,125015,860,592.0196319,1,,,
5/21/2025 1:25,125137,920,592.0613008,1,,,
5/21/2025 1:25,125292,1008,592.0935965,1,,,
5/21/2025 1:25,124795,479,592.1350751,1,,,
5/21/2025 1:25,123460,-802,592.177918,1,,,
5/21/2025 1:25,123183,-1012,592.2114251,1,,,
5/21/2025 1:25,123235,-900,592.2555411,1,,,
5/21/2025 1:25,123365,-722,592.2904687,1,,,
5/21/2025 1:25,123490,-559,592.3350847,1,,,
5/21/2025 1:25,123673,-353,592.3852668,1,,,
5/21/2025 1:25,123747,-261,592.4197755,1,,,
5/21/2025 1:25,123696,-293,592.4489665,1,,,
5/21/2025 1:25,123697,-273,592.4934244,1,,,
5/21/2025 1:25,123802,-158,592.531055,1,,,
5/21/2025 1:25,123981,20,592.5779467,1,,,
5/21/2025 1:25,124228,250,592.6085048,1,,,
5/21/2025 1:25,124430,424,592.6488717,1,,,
5/21/2025 1:25,124602,559,592.6901772,1,,,
5/21/2025 1:25,124723,637,592.7405159,1,,,
5/21/2025 1:25,124799,669,592.7823007,1,,,
5/21/2025 1:25,124930,750,592.8238156,1,,,
5/21/2025 1:25,124926,699,592.8526611,1,,,
5/21/2025 1:25,123857,-347,592.9031498,1,,,
5/21/2025 1:25,123224,-918,592.9433877,1,,,
5/21/2025 1:25,123174,-908,592.9780068,1,,,
5/21/2025 1:25,123330,-705,593.0196896,1,,,
5/21/2025 1:25,123462,-537,593.0615418,1,,,
5/21/2025 1:25,123603,-371,593.0906422,1,,,
5/21/2025 1:25,123774,-188,593.1305826,1,,,
5/21/2025 1:25,123772,-178,593.1726532,1,,,
5/21/2025 1:25,123698,-236,593.2153111,1,,,
5/21/2025 1:25,123756,-167,593.2556002,1,,,
5/21/2025 1:25,123898,-23,593.2933362,1,,,
5/21/2025 1:25,124127,193,593.3406911,1,,,
5/21/2025 1:25,124408,444,593.3821938,1,,,
5/21/2025 1:25,124608,604,593.4323487,1,,,
5/21/2025 1:25,124747,697,593.4556663,1,,,
5/21/2025 1:25,124904,800,593.4989483,1,,,
5/21/2025 1:25,125039,877,593.5488265,1,,,
5/21/2025 1:25,125186,960,593.5738087,1,,,
5/21/2025 1:25,125179,893,593.6279817,1,,,
5/21/2025 1:25,123951,-314,593.6529481,1,,,
5/21/2025 1:25,123170,-1026,593.7028756,1,,,
5/21/2025 1:25,123089,-1038,593.7436802,1,,,
5/21/2025 1:25,123162,-905,593.7779245,1,,,
5/21/2025 1:25,123247,-768,593.8262706,1,,,
5/21/2025 1:25,123355,-619,593.8601921,1,,,
5/21/2025 1:25,123534,-413,593.9027343,1,,,
5/21/2025 1:25,123559,-363,593.935147,1,,,
5/21/2025 1:25,123504,-392,593.9852369,1,,,
5/21/2025 1:25,123567,-308,594.0280247,1,,,
5/21/2025 1:25,123745,-122,594.0696979,1,,,
5/21/2025 1:25,124021,144,594.0989835,1,,,
5/21/2025 1:25,124269,368,594.1352344,1,,,
5/21/2025 1:25,124427,493,594.1818981,1,,,
5/21/2025 1:25,124534,562,594.2279713,1,,,
5/21/2025 1:25,124639,626,594.2686105,1,,,
5/21/2025 1:25,124760,700,594.3030722,1,,,
5/21/2025 1:25,124907,794,594.3352292,1,,,
5/21/2025 1:25,125066,894,594.3809469,1,,,
5/21/2025 1:25,125185,949,594.4323199,1,,,
5/21/2025 1:25,125294,992,594.4739759,1,,,
5/21/2025 1:25,125456,1082,594.511471,1,,,
5/21/2025 1:25,125630,1178,594.5491652,1,,,
5/21/2025 1:25,125796,1260,594.5823219,1,,,
5/21/2025 1:25,125977,1351,594.6310544,1,,,
5/21/2025 1:25,126140,1419,594.6697104,1,,,
5/21/2025 1:25,126300,1480,594.7056203,1,,,
5/21/2025 1:25,126409,1490,594.7433681,1,,,
5/21/2025 1:25,126510,1492,594.7853088,1,,,
5/21/2025 1:25,126596,1479,594.8197236,1,,,
5/21/2025 1:25,126699,1483,594.8616219,1,,,
5/21/2025 1:25,126787,1473,594.9114697,1,,,
5/21/2025 1:25,126870,1459,594.943342,1,,,
5/21/2025 1:25,126942,1435,594.9852159,1,,,
5/21/2025 1:25,127041,1438,595.035274,1,,,
5/21/2025 1:25,126374,723,595.0615623,1,,,
5/21/2025 1:25,124223,-1339,595.1102371,1,,,
5/21/2025 1:25,123636,-1805,595.1434107,1,,,
5/21/2025 1:25,123710,-1623,595.1854451,1,,,
5/21/2025 1:25,123926,-1319,595.2238832,1,,,
5/21/2025 1:25,124092,-1081,595.2614505,1,,,
5/21/2025 1:25,124252,-863,595.3027291,1,,,
5/21/2025 1:25,124263,-799,595.3433664,1,,,
5/21/2025 1:25,124152,-853,595.3934646,1,,,
5/21/2025 1:25,124079,-868,595.4279594,1,,,
5/21/2025 1:25,124147,-750,595.4697316,1,,,
5/21/2025 1:25,124367,-497,595.5057611,1,,,
5/21/2025 1:25,124623,-226,595.555819,1,,,
5/21/2025 1:25,124851,2,595.5853148,1,,,
5/21/2025 1:25,125020,160,595.6352262,1,,,
5/21/2025 1:25,125154,276,595.6653421,1,,,
5/21/2025 1:25,125275,372,595.7056639,1,,,
5/21/2025 1:25,124878,-23,595.7461743,1,,,
5/21/2025 1:25,123631,-1191,595.7852597,1,,,
5/21/2025 1:25,123306,-1421,595.8281512,1,,,
5/21/2025 1:25,123356,-1285,595.8724687,1,,,
5/21/2025 1:25,123516,-1055,595.9058011,1,,,
5/21/2025 1:25,123627,-885,595.955318,1,,,
5/21/2025 1:25,123815,-653,595.9902627,1,,,
5/21/2025 1:25,123964,-473,596.0280101,1,,,
5/21/2025 1:25,123877,-525,596.0780041,1,,,
5/21/2025 1:25,123794,-570,596.1052794,1,,,
5/21/2025 1:25,123872,-461,596.1531026,1,,,
5/21/2025 1:25,124078,-239,596.1947622,1,,,
5/21/2025 1:25,124332,14,596.2352023,1,,,
5/21/2025 1:25,124555,222,596.2699213,1,,,
5/21/2025 1:25,124732,374,596.3032548,1,,,
5/21/2025 1:25,124907,515,596.3447247,1,,,
5/21/2025 1:25,124518,118,596.3852823,1,,,
5/21/2025 1:25,123332,-1001,596.4281349,1,,,
5/21/2025 1:25,123014,-1237,596.4780662,1,,,
5/21/2025 1:25,123070,-1107,596.5102546,1,,,
5/21/2025 1:25,123189,-926,596.55319,1,,,
5/21/2025 1:25,123265,-797,596.5855086,1,,,
5/21/2025 1:25,123400,-620,596.6352313,1,,,
5/21/2025 1:25,123545,-446,596.6854947,1,,,
5/21/2025 1:25,123519,-442,596.7197897,1,,,
5/21/2025 1:25,123483,-448,596.7490869,1,,,
5/21/2025 1:25,123559,-349,596.7906849,1,,,
5/21/2025 1:25,123732,-165,596.8280735,1,,,
5/21/2025 1:25,123977,75,596.8656099,1,,,
5/21/2025 1:25,124229,307,596.9155588,1,,,
5/21/2025 1:25,124399,447,596.9531524,1,,,
5/21/2025 1:25,124404,424,596.9934208,1,,,
5/21/2025 1:25,123461,-487,597.0280626,1,,,
5/21/2025 1:25,122866,-1014,597.0822895,1,,,
5/21/2025 1:25,122709,-1098,597.1240385,1,,,
5/21/2025 1:25,122727,-1012,597.1557229,1,,,
5/21/2025 1:25,122746,-931,597.1895158,1,,,
5/21/2025 1:25,122813,-810,597.2352755,1,,,
5/21/2025 1:25,122973,-610,597.2757161,1,,,
5/21/2025 1:25,123029,-519,597.3197975,1,,,
5/21/2025 1:25,122998,-516,597.3530989,1,,,
5/21/2025 1:25,123056,-429,597.3949506,1,,,
5/21/2025 1:25,123206,-261,597.4407632,1,,,
5/21/2025 1:25,123389,-74,597.4811256,1,,,
5/21/2025 1:25,123581,111,597.5154305,1,,,
5/21/2025 1:25,123797,307,597.5531454,1,,,
5/21/2025 1:25,123836,324,597.5949106,1,,,
5/21/2025 1:25,123045,-438,597.6354477,1,,,
5/21/2025 1:25,122472,-947,597.6698437,1,,,
5/21/2025 1:25,122295,-1054,597.7197754,1,,,
5/21/2025 1:25,122280,-1002,597.7518206,1,,,
5/21/2025 1:25,122263,-956,597.8032031,1,,,
5/21/2025 1:25,122295,-866,597.8353033,1,,,
5/21/2025 1:25,122425,-690,597.8810945,1,,,
5/21/2025 1:25,122502,-574,597.9155676,1,,,
5/21/2025 1:25,122506,-535,597.9557014,1,,,
5/21/2025 1:25,122518,-490,597.9954717,1,,,
5/21/2025 1:25,122646,-339,598.044874,1,,,
5/21/2025 1:25,122830,-146,598.0852091,1,,,
5/21/2025 1:25,122988,12,598.1156087,1,,,
5/21/2025 1:25,123123,137,598.157253,1,,,
5/21/2025 1:25,123243,241,598.190712,1,,,
5/21/2025 1:25,123314,293,598.2322509,1,,,
5/21/2025 1:25,122689,-311,598.2852309,1,,,
5/21/2025 1:25,122053,-888,598.3115087,1,,,
5/21/2025 1:25,121820,-1051,598.361517,1,,,
5/21/2025 1:25,121787,-1016,598.3989906,1,,,
5/21/2025 1:25,121809,-932,598.4403138,1,,,
5/21/2025 1:25,121836,-848,598.4741404,1,,,
5/21/2025 1:25,121946,-692,598.5155995,1,,,
5/21/2025 1:25,122048,-553,598.5556967,1,,,
5/21/2025 1:25,122070,-498,598.5989568,1,,,
5/21/2025 1:25,122090,-448,598.6403387,1,,,
5/21/2025 1:25,122185,-331,598.6905215,1,,,
5/21/2025 1:25,122341,-164,598.7155423,1,,,
5/21/2025 1:25,122499,-6,598.7615428,1,,,
5/21/2025 1:25,122625,113,598.8057623,1,,,
5/21/2025 1:25,122716,191,598.8402829,1,,,
5/21/2025 1:25,122789,248,598.8730545,1,,,
5/21/2025 1:25,122904,340,598.9280484,1,,,
5/21/2025 1:25,123044,450,598.9615378,1,,,
5/21/2025 1:25,123148,519,599.0058045,1,,,
5/21/2025 1:25,123267,599,599.0406697,1,,,
5/21/2025 1:25,123450,733,599.0822642,1,,,
5/21/2025 1:25,123610,837,599.1155014,1,,,
5/21/2025 1:25,123080,288,599.1556082,1,,,
5/21/2025 1:25,122040,-705,599.2057133,1,,,
5/21/2025 1:25,121676,-1002,599.2406695,1,,,
5/21/2025 1:25,121616,-996,599.2811131,1,,,
5/21/2025 1:25,121601,-948,599.3153379,1,,,
5/21/2025 1:25,121557,-930,599.365468,1,,,
5/21/2025 1:25,121660,-775,599.3989933,1,,,
5/21/2025 1:25,121762,-631,599.4489791,1,,,
5/21/2025 1:25,121790,-565,599.4781284,1,,,
5/21/2025 1:25,121789,-531,599.5198159,1,,,
5/21/2025 1:25,121854,-437,599.5699158,1,,,
5/21/2025 1:25,121995,-277,599.6116176,1,,,
5/21/2025 1:25,122139,-125,599.6532223,1,,,
5/21/2025 1:25,122271,7,599.6782069,1,,,
5/21/2025 1:25,122391,119,599.7280507,1,,,
