Start Time (s),End Time (s),BPM,AVG Interval (s),STD Interval (s),Amplitude,Time V2P (s),Label,Label bin
330.63,390.63,80,0.74556962,0.063160371,431.5875,0.625063291,2,0
331.63,391.63,81,0.7465,0.063306793,431.2962963,0.626,2,0
332.63,392.63,80,0.743544304,0.060693002,429.6399691,0.625,2,0
333.63,393.63,80,0.741518987,0.056637613,426.65,0.620759494,2,0
334.63,394.63,81,0.74,0.051283526,424.3966049,0.62,2,0
335.63,395.63,81,0.73975,0.050940529,421.0528455,0.617777778,2,0
336.63,396.63,81,0.73975,0.050940529,422.6296296,0.62025,2,0
337.63,397.63,81,0.7385,0.049676453,421.3703704,0.61925,2,0
338.63,398.63,82,0.738271605,0.049210812,420.5731707,0.619012346,2,0
339.63,399.63,81,0.73725,0.048243523,416.1193917,0.616049383,2,0
340.63,400.63,81,0.73725,0.048243523,416.8765432,0.61775,2,0
341.63,401.63,82,0.737037037,0.047982621,415.8170732,0.617530864,2,0
342.63,402.63,81,0.737,0.048280431,413.962963,0.617,2,0
343.63,403.63,81,0.73675,0.048004557,413.2222222,0.6165,2,0
344.63,404.63,82,0.737037037,0.047776342,413.5669979,0.616790123,2,0
345.63,405.63,82,0.73654321,0.047535834,413.2195122,0.61654321,2,0
346.63,406.63,81,0.73675,0.047691063,411.2469136,0.617,2,0
347.63,407.63,82,0.737283951,0.047635767,413.3149654,0.617283951,2,0
348.63,408.63,81,0.73725,0.047931592,412.3660042,0.617283951,2,0
349.63,409.63,82,0.734814815,0.050847414,412.8815116,0.615308642,2,0
350.63,410.63,82,0.736296296,0.047982621,416.5,0.617037037,2,0
351.63,411.63,81,0.7365,0.048246762,418.9864499,0.61382716,2,0
352.63,412.63,82,0.736296296,0.047776342,425.0365854,0.616049383,2,0
353.63,413.63,81,0.73775,0.046903491,430.067299,0.616790123,2,0
354.63,414.63,81,0.7385,0.046451588,434.4814815,0.61875,2,0
355.63,415.63,81,0.74125,0.046727267,441.3703704,0.620987654,2,0
356.63,416.63,81,0.743,0.045508241,446.4320988,0.62375,2,0
357.63,417.63,80,0.74556962,0.042089321,452.75,0.626582278,2,0
358.63,418.63,81,0.74725,0.039400983,456.7384259,0.6285,2,0
359.63,419.63,80,0.749620253,0.036402915,460.0104938,0.628,2,0
360.63,420.63,80,0.749620253,0.036402915,464.7375,0.63164557,2,0
361.63,421.63,80,0.748101266,0.03677079,465.5851852,0.63125,2,0
362.63,422.63,80,0.747341772,0.037135021,467.9125,0.630886076,2,0
363.63,423.63,81,0.747,0.037027017,469.2654321,0.6305,2,0
364.63,424.63,80,0.747341772,0.037135021,469.3242284,0.63075,2,0
365.63,425.63,80,0.746835443,0.03750255,471.325,0.630632911,2,0
366.63,426.63,81,0.74475,0.038632079,470.9259259,0.62875,2,0
367.63,427.63,80,0.745063291,0.038774695,471.9875,0.628860759,2,0
368.63,428.63,81,0.744,0.039673669,471.5925926,0.62825,2,0
369.63,429.63,81,0.74375,0.039886558,472.5925926,0.628,2,0
370.63,430.63,81,0.74325,0.040180063,474.325,0.6275,2,0
