Start Time (s),End Time (s),Kurtosis D1,Kurtosis D2,Kurtosis D3,Kurtosis A4,Label bin,Label
2001.079678,2061.079678,2.364634615,-0.263998641,-0.575997323,0.536794785,1,1
2002.079678,2062.079678,1.964144139,-0.192469783,0.323692148,1.57740878,1,1
2003.079678,2063.079678,2.443968915,-0.311138499,-0.268537439,0.235123034,1,1
2004.079678,2064.079678,1.94476796,-0.154833697,-0.40304762,2.247468377,1,1
2005.079678,2065.079678,2.389024144,-0.220905865,-0.632991327,1.874904618,1,1
2006.079678,2066.079678,2.071249506,-0.19922509,-0.755326577,0.387882139,1,1
2007.079678,2067.079678,2.251150385,-0.441146148,-0.878049871,0.817381667,1,1
2008.079678,2068.079678,2.220265502,-0.204140004,-0.73322176,1.707777109,1,1
2009.079678,2069.079678,2.306488326,-0.22500167,-0.587931483,0.653399349,1,1
2010.079678,2070.079678,2.187607876,-0.274074736,-0.261326674,1.44850129,1,1
2011.079678,2071.079678,2.319003214,-0.445701497,-0.424163425,0.573584591,1,1
2012.079678,2072.079678,2.151292552,-0.206003801,-0.460426783,0.838621133,1,1
2013.079678,2073.079678,2.282982031,-0.301402638,-0.739544333,0.135579776,1,1
2014.079678,2074.079678,2.134185048,-0.366639619,-0.853204186,0.416971637,1,1
2015.079678,2075.079678,2.412083971,-0.413217261,-0.834639744,0.048265696,1,1
2016.079678,2076.079678,2.128333461,-0.273322238,-0.791948545,0.973126006,1,1
2017.079678,2077.079678,2.346373523,-0.344979121,-0.522338697,0.641453915,1,1
2018.079678,2078.079678,2.20999281,-0.314577922,-0.262782312,1.940047518,1,1
2019.079678,2079.079678,2.419255871,-0.322447145,-0.254284668,0.300264708,1,1
2020.079678,2080.079678,2.337414155,-0.175742028,-0.178941631,1.497491027,1,1
2021.079678,2081.079678,2.719702566,-0.258781699,-0.667323843,3.099448896,1,1
2022.079678,2082.079678,2.483432802,-0.254183294,-0.812562629,1.40536812,1,1
2023.079678,2083.079678,2.478033474,-0.332330157,-0.788528081,2.544516407,1,1
2024.079678,2084.079678,2.664619286,-0.133147861,-0.65477177,1.28205338,1,1
2025.079678,2085.079678,2.502013139,-0.206294223,-0.616192998,2.231641681,1,1
2026.079678,2086.079678,2.54101968,0.03363331,-0.275346814,1.407616748,1,1
2027.079678,2087.079678,2.636147007,-0.192466529,-0.330966373,2.136590953,1,1
2028.079678,2088.079678,2.675051264,-0.103374763,-0.519332509,3.022248934,1,1
2029.079678,2089.079678,2.501692528,-0.155416055,-0.620302319,2.642511922,1,1
2030.079678,2090.079678,2.636589059,-0.12013992,-0.712539231,3.014542697,1,1
2031.079678,2091.079678,2.678589191,-0.217014491,-0.564804307,0.968835662,1,1
2032.079678,2092.079678,2.849796552,-0.08355766,-0.54488305,1.675745682,1,1
2033.079678,2093.079678,2.821218844,-0.169965211,-0.447864302,0.919204501,1,1
2034.079678,2094.079678,2.852214695,-0.107900469,-0.487199337,4.033088791,1,1
2035.079678,2095.079678,2.931496037,-0.076060763,-0.495059694,2.397590795,1,1
2036.079678,2096.079678,2.749266947,-0.17306491,-0.421117641,1.876138219,1,1
2037.079678,2097.079678,2.889164894,0.006125081,-0.494027166,3.12680318,1,1
2038.079678,2098.079678,2.719072661,-0.030075671,-0.618708625,0.845682754,1,1
2039.079678,2099.079678,2.938243987,0.027669031,-0.543841398,2.181750973,1,1
2040.079678,2100.079678,2.896523364,-0.046575075,-0.526090247,1.013976372,1,1
2041.079678,2101.079678,2.955662092,-0.029060868,-0.454617278,3.848035904,1,1
2042.079678,2102.079678,3.0201889,0.096054647,-0.409264182,2.533249984,1,1
2043.079678,2103.079678,2.9070759,0.104892341,-0.465993064,0.977000733,1,1
2044.079678,2104.079678,3.021658802,-0.05682579,-0.422164655,2.100249271,1,1
2045.079678,2105.079678,2.954138903,0.047425638,-0.466680028,1.19400134,1,1
2046.079678,2106.079678,3.02246891,-0.029539689,-0.404894294,4.108263618,1,1
2047.079678,2107.079678,3.041664216,0.184887336,-0.52724612,1.00174324,1,1
2048.079678,2108.079678,3.008379438,0.153578594,-0.253116635,1.167376005,1,1
2049.079678,2109.079678,2.929578188,-0.038300557,-0.303032487,2.142552233,1,1
2050.079678,2110.079678,2.946507195,-0.02297021,-0.378528171,1.929859789,1,1
2051.079678,2111.079678,3.32597474,0.212478321,-0.56897447,0.469470104,1,1
2052.079678,2112.079678,2.745925763,0.22948806,-0.343202805,0.783809411,1,1
2053.079678,2113.079678,3.327337243,0.12930485,-0.311550507,2.89257609,1,1
2054.079678,2114.079678,2.706545732,-0.108477617,-0.452594883,0.94723057,1,1
2055.079678,2115.079678,3.318070165,0.113542842,-0.392749272,0.819721426,0,1
2056.079678,2116.079678,2.798675663,0.030760688,-0.524503414,0.232094656,0,1
2057.079678,2117.079678,3.171042529,0.110378992,-0.338048511,1.073986258,0,1
2058.079678,2118.079678,2.961211208,-0.022031016,-0.516137104,0.640283152,0,1
2059.079678,2119.079678,3.240345271,0.088474649,-0.311539171,0.331636313,0,1
2060.079678,2120.079678,2.875798416,0.031400939,-0.531845883,0.547372273,0,1
2061.079678,2121.079678,3.178006684,-0.112889345,-0.411467205,1.001435723,0,1
2062.079678,2122.079678,2.835143752,-0.016347424,-0.095746507,1.316986967,0,1
2063.079678,2123.079678,3.323931997,0.156443333,-0.583565746,0.436084885,0,1
2064.079678,2124.079678,2.992661923,0.300606564,-0.326055095,1.318115521,0,1
2065.079678,2125.079678,3.478463808,0.006167606,-0.481792055,0.472118,0,1
2066.079678,2126.079678,2.783509954,-0.037560988,-0.549452619,2.398420005,0,1
2067.079678,2127.079678,3.4522473,0.078698969,-0.608751961,1.805391247,0,1
2068.079678,2128.079678,2.871312519,0.039275762,-0.590205545,1.019821537,0,1
2069.079678,2129.079678,3.325132589,0.025362185,-0.186960638,0.776825709,0,1
2070.079678,2130.079678,2.952593591,-0.004197644,-0.19126445,0.733207301,0,1
2071.079678,2131.079678,3.447917793,-0.02806243,-0.360542055,1.343232431,0,1
2072.079678,2132.079678,2.727397137,0.051680242,-0.268349776,0.813442978,0,1
2073.079678,2133.079678,3.479859575,-0.060112739,-0.494735871,1.594951332,0,1
2074.079678,2134.079678,2.761502496,-0.069657733,-0.680817903,0.540788733,0,1
2075.079678,2135.079678,3.345769751,-0.036726294,-0.577254565,1.062539867,0,1
2076.079678,2136.079678,2.747442289,-0.03722492,-0.593315033,0.871189456,0,1
2077.079678,2137.079678,3.414156204,0.127422026,-0.4203258,0.187733224,0,1
2078.079678,2138.079678,2.703820942,0.073438716,-0.307607786,1.320850728,0,1
2079.079678,2139.079678,3.241454761,-0.127193183,-0.277834879,1.687910951,0,1
2080.079678,2140.079678,2.655415804,-0.17393444,-0.230518849,4.191551081,0,1
2081.079678,2141.079678,3.091003325,-0.021035984,-0.469459477,-0.465313752,0,1
2082.079678,2142.079678,2.556389964,-0.11793693,-0.54421541,0.722039191,0,1
2083.079678,2143.079678,3.14752703,-0.204497701,-0.701651318,1.3366292,0,1
2084.079678,2144.079678,2.319648619,-0.119991821,-0.626366659,-0.194167711,0,1
2085.079678,2145.079678,3.181286706,-0.113147874,-0.484353521,-0.563187554,0,1
2086.079678,2146.079678,2.3245924,-0.235723886,-0.353623017,2.07065561,0,1
2087.079678,2147.079678,3.022500308,-0.294651058,-0.417425984,-0.548507138,0,1
2088.079678,2148.079678,2.361505388,-0.172581814,-0.371638915,0.053060361,0,1
2089.079678,2149.079678,3.168433741,-0.101471954,-0.519510506,-0.189946577,0,1
2090.079678,2150.079678,2.243144429,-0.302233779,-0.792809353,0.473826568,0,1
2091.079678,2151.079678,3.101165709,-0.301534211,-0.785129248,-0.768042347,0,1
2092.079678,2152.079678,2.213008652,-0.265171643,-0.76133386,-0.359921208,0,1
2093.079678,2153.079678,3.033238413,-0.195871452,-0.449786983,0.776931856,0,1
2094.079678,2154.079678,2.262830142,-0.320851062,-0.401222195,-0.546599996,0,1
2095.079678,2155.079678,2.359870117,-0.303987909,-0.40820304,0.31694446,0,1
2096.079678,2156.079678,2.33325042,-0.234342257,-0.472135187,2.031548656,0,1
2097.079678,2157.079678,2.309140312,-0.289029295,-0.457634127,0.112446124,0,1
2098.079678,2158.079678,3.097372157,-0.200049889,-0.650906297,0.281297773,0,1
2099.079678,2159.079678,3.064148248,-0.122639433,-0.716957958,0.396315579,0,1
2100.079678,2160.079678,2.470051843,-0.236792385,-0.780269984,0.245016046,0,1
2101.079678,2161.079678,3.002221791,-0.17878903,-0.422284853,-0.30458304,0,1
2102.079678,2162.079678,2.442378009,-0.217784731,-0.403399926,-0.240386242,0,1
2103.079678,2163.079678,3.135906746,-0.234699,-0.528918734,-0.30351601,0,1
2104.079678,2164.079678,2.381347149,-0.288089758,-0.402943982,0.869343245,0,1
2105.079678,2165.079678,3.029354204,-0.182669213,-0.555104077,0.256808804,0,1
2106.079678,2166.079678,2.959822131,-0.230297101,-0.536588242,3.731476624,0,1
2107.079678,2167.079678,3.016554569,-0.195176125,-0.809992735,-0.357548649,0,1
2108.079678,2168.079678,3.43659808,-0.123372369,-0.822733954,0.0364058,0,1
2109.079678,2169.079678,3.173993663,-0.230448733,-0.46795135,0.160415429,0,1
2110.079678,2170.079678,3.054462101,-0.181952213,-0.461459495,-0.488868081,0,1
2111.079678,2171.079678,3.069501609,-0.188055772,-0.180230387,0.273411495,0,1
2112.079678,2172.079678,3.005181196,-0.160664935,-0.470598102,1.057718191,0,1
2113.079678,2173.079678,2.706928153,-0.272609945,-0.32270201,0.275854433,0,1
2114.079678,2174.079678,2.979888014,-0.290311487,-0.593885513,-0.513600563,0,1
2115.079678,2175.079678,2.781156114,-0.17048929,-0.736030045,-0.491237792,0,1
2116.079678,2176.079678,2.907782154,-0.223432245,-0.779897078,1.535381192,0,1
2117.079678,2177.079678,3.021527779,-0.276863341,-0.582023048,2.035966851,0,1
2118.079678,2178.079678,2.939859442,-0.140499658,-0.523459821,0.726451262,0,1
2119.079678,2179.079678,2.844247059,-0.226894045,-0.469191252,0.125109602,0,1
2120.079678,2180.079678,2.949764357,-0.152564382,-0.320644749,-0.033076535,0,1
2121.079678,2181.079678,2.789695568,-0.360782009,-0.562578421,0.378446081,0,1
2122.079678,2182.079678,2.888104441,0.062482767,-0.641834777,0.332856168,0,1
2123.079678,2183.079678,2.901112907,-0.126475442,-0.699558929,0.787142318,0,1
2124.079678,2184.079678,2.900870607,-0.129491743,-0.778926116,0.349504217,0,1
2125.079678,2185.079678,2.892805212,-0.162188303,-0.533208612,0.474624746,0,1
2126.079678,2186.079678,2.969926132,-0.144705385,-0.587227942,-0.446205346,0,1
2127.079678,2187.079678,2.91201167,-0.035640509,-0.442968732,1.143710641,0,1
2128.079678,2188.079678,3.002694522,-0.143599536,-0.337093881,0.42414875,0,1
2129.079678,2189.079678,2.953663717,-0.322951048,-0.603324429,1.78152893,0,1
2130.079678,2190.079678,3.01660631,-0.17238907,-0.565540612,0.92184442,0,1
2131.079678,2191.079678,2.993126243,-0.112940259,-0.760205414,-0.042742521,0,1
2132.079678,2192.079678,2.940476812,0.012989921,-0.591256401,1.289239835,0,1
2133.079678,2193.079678,2.974007101,-0.21569804,-0.591031033,-0.36418063,0,1
2134.079678,2194.079678,2.925063025,-0.055004514,-0.470991977,0.365851017,0,1
2135.079678,2195.079678,3.048503205,0.018117181,-0.386391643,-0.381696358,0,1
2136.079678,2196.079678,3.139284285,-0.063302709,-0.341598303,1.003455076,0,1
2137.079678,2197.079678,3.202685152,-0.117048905,-0.656105334,1.516648288,0,1
2138.079678,2198.079678,3.089268755,-0.160025389,-0.513678386,1.566607797,0,1
2139.079678,2199.079678,3.302090012,-0.019394599,-0.643573428,0.411825371,0,1
2140.079678,2200.079678,2.96423936,-0.044679874,-0.517684068,-0.044591327,0,1
2141.079678,2201.079678,3.363354567,-0.040876433,-0.445065505,-0.207459263,0,1
2142.079678,2202.079678,2.827862398,-0.144401893,-0.382861758,-0.712088466,0,1
2143.079678,2203.079678,3.402831217,0.014927205,-0.482237734,-0.212296127,0,1
2144.079678,2204.079678,2.946938403,-0.04554562,-0.283745323,1.886625239,0,1
2145.079678,2205.079678,3.575973766,-0.13527876,-0.663635111,-0.060194004,0,1
2146.079678,2206.079678,2.824005443,-0.073842281,-0.550241391,-0.079230002,0,1
2147.079678,2207.079678,3.515466863,0.072097999,-0.54901337,-0.39003279,0,1
2148.079678,2208.079678,2.907055289,-0.150844189,-0.440916603,-0.121419308,0,1
2149.079678,2209.079678,3.44077715,0.076162472,-0.23052671,1.33531488,0,1
2150.079678,2210.079678,3.094132833,-0.110773184,-0.277331502,1.568250994,0,1
2151.079678,2211.079678,3.215912779,0.078070302,-0.410136168,0.146855396,0,1
2152.079678,2212.079678,3.277253324,-0.029988035,-0.330129233,0.873736873,0,1
2153.079678,2213.079678,3.176050836,-0.125565784,-0.614412646,0.143912593,0,1
2154.079678,2214.079678,3.254622973,-0.063495231,-0.512904221,0.206842103,0,1
2155.079678,2215.079678,3.351117629,0.169822487,-0.55841298,1.789724709,0,1
2156.079678,2216.079678,3.045155939,-0.17413173,-0.400954665,0.365962843,0,1
2157.079678,2217.079678,3.367314,-0.053411687,-0.333343882,0.746352383,0,1
2158.079678,2218.079678,3.065603718,-0.15801435,-0.453476904,0.282075991,0,1
2159.079678,2219.079678,3.132350091,0.042296128,-0.310329175,0.731503737,0,1
2160.079678,2220.079678,3.068725804,-0.074743689,-0.563312753,-0.301447264,0,1
2161.079678,2221.079678,3.127183968,-0.202615581,-0.556363983,1.333174672,0,1
2162.079678,2222.079678,3.075633547,-0.182542782,-0.63795972,-0.162781327,0,1
2163.079678,2223.079678,3.000531773,-0.230211846,-0.69535959,0.408618974,0,1
2164.079678,2224.079678,3.193291438,-0.128261426,-0.540418226,-0.06821667,0,1
2165.079678,2225.079678,3.186400857,-0.15316241,-0.471326245,0.019550832,0,1
2166.079678,2226.079678,3.229587475,-0.187644307,-0.422610264,0.453716363,0,1
2167.079678,2227.079678,3.220675013,-0.137634732,-0.430666731,0.736022474,0,1
2168.079678,2228.079678,3.370871222,-0.080373238,-0.357802485,0.969560462,0,1
2169.079678,2229.079678,2.824442215,-0.163046206,-0.624646961,1.373574768,0,1
2170.079678,2230.079678,3.177033334,-0.162881618,-0.630202398,0.663294027,0,1
2171.079678,2231.079678,2.839272762,0.026090982,-0.578977549,3.12866719,0,1
2172.079678,2232.079678,3.200361369,-0.224843597,-0.552531867,0.402738294,0,1
2173.079678,2233.079678,3.275688531,-0.18026143,-0.565489825,0.637030599,0,1
2174.079678,2234.079678,2.938869177,0.000700753,-0.46742908,0.785035603,0,1
2175.079678,2235.079678,3.30001562,-0.158102094,-0.568286326,1.170401229,0,1
2176.079678,2236.079678,2.735085668,0.00967287,-0.485363874,2.381255584,0,1
2177.079678,2237.079678,3.330687382,-0.271821003,-0.422008075,0.574795067,0,1
2178.079678,2238.079678,2.678416592,-0.003771816,-0.527995943,1.215988032,0,1
2179.079678,2239.079678,3.445696431,-0.129082535,-0.612814173,1.055017206,0,1
2180.079678,2240.079678,2.657067475,-0.078160296,-0.452490085,0.502816703,0,1
2181.079678,2241.079678,3.534069857,-0.239763264,-0.288441422,0.992349824,0,1
2182.079678,2242.079678,2.670724707,0.004167697,-0.522698036,1.353705509,0,1
2183.079678,2243.079678,3.452927533,-0.232309424,-0.395789968,2.313714926,0,1
2184.079678,2244.079678,2.728896209,-0.050685744,-0.512205202,0.799807119,0,1
2185.079678,2245.079678,3.484015985,-0.181458539,-0.663303719,0.921702942,0,1
2186.079678,2246.079678,2.817847062,-0.048294791,-0.579722012,1.081708738,0,1
2187.079678,2247.079678,3.449696938,-0.081243544,-0.635444167,0.510116756,0,1
2188.079678,2248.079678,2.806073601,-0.072841737,-0.673066615,2.766323034,0,1
2189.079678,2249.079678,3.368773438,-0.154616329,-0.573214402,0.424026119,0,1
2190.079678,2250.079678,2.784352514,0.007478993,-0.475684446,2.57307189,0,1
2191.079678,2251.079678,3.331139205,-0.142849834,-0.620082156,0.605952466,0,1
2192.079678,2252.079678,2.801760217,0.005370499,-0.426203325,0.995971564,0,1
2193.079678,2253.079678,3.341067538,-0.19885797,-0.574212711,1.746092228,0,1
2194.079678,2254.079678,2.916140149,-0.051460839,-0.61198182,2.03461944,0,1
2195.079678,2255.079678,3.251217683,-0.200421465,-0.689248801,2.918552621,0,1
2196.079678,2256.079678,2.761836184,0.028503402,-0.552674712,4.438639961,0,1
2197.079678,2257.079678,3.522519457,-0.118911755,-0.648303438,1.331353995,0,1
2198.079678,2258.079678,2.580477687,-0.150167772,-0.59017024,1.567909411,0,1
2199.079678,2259.079678,3.562996911,-0.122748963,-0.493967477,3.734776124,0,1
2200.079678,2260.079678,2.647115638,-0.058644364,-0.677041206,1.973499887,0,1
2201.079678,2261.079678,3.497376666,-0.166404523,-0.529825495,3.939794351,0,1
2202.079678,2262.079678,2.559308805,-0.144597965,-0.637005118,3.453774394,0,1
2203.079678,2263.079678,3.520629181,-0.181870977,-0.617859782,2.568800583,0,1
2204.079678,2264.079678,2.524180382,0.051166172,-0.65509602,2.632655533,0,1
2205.079678,2265.079678,3.535581584,-0.087294583,-0.686834559,1.235669584,0,1
2206.079678,2266.079678,2.668065178,-0.115292175,-0.429152395,3.131626027,0,1
2207.079678,2267.079678,3.465992204,-0.168513768,-0.623069095,1.376958273,0,1
2208.079678,2268.079678,2.549397195,-0.065589292,-0.5840072,2.242230088,0,1
2209.079678,2269.079678,3.225118608,-0.099897006,-0.657126552,0.778889264,0,1
2210.079678,2270.079678,2.614377026,-0.174557098,-0.654716423,0.614648895,0,1
2211.079678,2271.079678,3.386176843,-0.180044953,-0.580236394,1.103803484,0,1
2212.079678,2272.079678,2.588765808,-0.118028972,-0.5777869,4.510543817,0,1
2213.079678,2273.079678,3.328384784,-0.124306658,-0.621132551,0.240844176,0,1
2214.079678,2274.079678,2.590137169,-0.210484794,-0.612797099,0.331446598,0,1
2215.079678,2275.079678,3.223443134,-0.187449487,-0.501485507,5.020577042,0,1
2216.079678,2276.079678,2.593563725,-0.163281597,-0.681640689,2.928602557,0,1
2217.079678,2277.079678,3.074611809,-0.184784365,-0.379099864,0.635835226,0,1
2218.079678,2278.079678,3.103136962,-0.148877448,-0.651000098,-0.298481797,0,1
2219.079678,2279.079678,2.597441221,-0.139302166,-0.680054893,1.049873775,0,1
2220.079678,2280.079678,2.743792848,-0.094691803,-0.518049488,3.794721695,0,1
2221.079678,2281.079678,3.102267843,-0.206736254,-0.755408001,1.98131219,0,1
2222.079678,2282.079678,2.589044,-0.085260578,-0.545036142,-0.49937065,0,1
2223.079678,2283.079678,3.177655213,-0.215155424,-0.501068364,1.916645272,0,1
2224.079678,2284.079678,2.571849395,-0.138824523,-0.650785748,1.479356809,0,1
2225.079678,2285.079678,3.229084744,0.131161024,-0.685287619,3.295540191,0,1
2226.079678,2286.079678,3.188030352,-0.228614198,-0.65162414,2.602284953,0,1
2227.079678,2287.079678,2.548538344,-0.09845086,-0.662763848,2.530367906,0,1
2228.079678,2288.079678,2.535064048,0.035900342,-0.590845154,2.798232088,0,1
2229.079678,2289.079678,2.635942971,-0.081241078,-0.606643355,0.149292953,0,1
2230.079678,2290.079678,2.571552063,-0.182930222,-0.716620008,2.455179109,0,1
2231.079678,2291.079678,3.192855569,-0.135614637,-0.438064031,4.61033664,0,1
2232.079678,2292.079678,3.17161441,-0.072053619,-0.591644419,3.492320677,0,1
2233.079678,2293.079678,2.999283265,-0.204948204,-0.675627687,1.386601469,0,1
2234.079678,2294.079678,3.131996704,-0.159221222,-0.657283685,3.008873247,0,1
2235.079678,2295.079678,2.648752803,-0.152675424,-0.617575986,3.965071687,0,1
2236.079678,2296.079678,3.107157502,-0.170692372,-0.637616985,1.974652369,0,1
2237.079678,2297.079678,2.676807622,-0.091775454,-0.418415468,1.736327636,0,1
2238.079678,2298.079678,3.02686017,-0.108084989,-0.689213982,2.034665963,0,1
2239.079678,2299.079678,2.607706595,-0.179248188,-0.535610713,-0.49823317,0,1
2240.079678,2300.079678,3.060570427,-0.175182462,-0.53979403,-0.328710145,0,1
2241.079678,2301.079678,2.649007598,-0.13847052,-0.661191047,1.579578724,0,1
2242.079678,2302.079678,2.848878774,-0.131877877,-0.500940117,1.883994091,0,1
2243.079678,2303.079678,2.685549133,-0.213412264,-0.636508697,1.878887283,0,1
2244.079678,2304.079678,2.951584893,-0.127381087,-0.598179516,0.160395357,0,1
2245.079678,2305.079678,2.652339899,-0.079560306,-0.431234236,1.326237727,0,1
2246.079678,2306.079678,2.985563403,-0.048354784,-0.711201507,1.657632618,0,1
2247.079678,2307.079678,2.639057893,0.062014429,-0.532294462,1.016501116,0,1
2248.079678,2308.079678,2.930546916,-0.168340969,-0.737403547,1.801399806,0,1
2249.079678,2309.079678,2.619991029,-0.098323769,-0.595974023,-0.358489366,0,1
2250.079678,2310.079678,2.92922705,-0.094292525,-0.643711259,-0.23577328,0,1
2251.079678,2311.079678,2.682569479,-0.179639019,-0.637437843,1.400937094,0,1
2252.079678,2312.079678,2.879441476,-0.113617754,-0.513753832,2.496777419,0,1
2253.079678,2313.079678,2.74102575,-0.052519811,-0.687117602,1.041879992,0,1
2254.079678,2314.079678,2.805736492,-0.039601315,-0.411075987,1.34755465,0,1
2255.079678,2315.079678,2.821832508,-0.186817914,-0.631732323,3.440572088,0,1
2256.079678,2316.079678,2.687434498,-0.126947738,-0.641903215,2.5857264,0,1
2257.079678,2317.079678,2.881684329,-0.113154109,-0.517009108,2.520169974,0,1
2258.079678,2318.079678,2.687266266,-0.057558304,-0.646587165,0.582204757,0,1
2259.079678,2319.079678,2.828365369,-0.149615834,-0.499952859,1.577712883,0,1
2260.079678,2320.079678,2.713014743,-0.222610202,-0.60637557,1.199595058,0,1
2261.079678,2321.079678,2.883688762,-0.084915965,-0.458355933,2.213954906,0,1
2262.079678,2322.079678,2.733730499,-0.098271121,-0.554139547,3.484222763,0,1
2263.079678,2323.079678,2.82568298,-0.153212219,-0.47605831,-0.242979668,0,1
2264.079678,2324.079678,2.728144956,-0.156795049,-0.617340607,0.974072139,0,1
2265.079678,2325.079678,2.76125807,-0.103634057,-0.66970482,1.897732507,0,1
2266.079678,2326.079678,2.558017031,0.117237951,-0.579953555,1.663844046,0,1
2267.079678,2327.079678,2.895948822,-0.014639921,-0.574568879,2.584590143,0,1
2268.079678,2328.079678,2.640204355,-0.155778991,-0.438077366,1.645340536,0,1
2269.079678,2329.079678,3.024169579,-0.167268965,-0.523612047,2.332117515,0,1
2270.079678,2330.079678,2.562000722,0.06998337,-0.541989409,0.617943346,0,1
2271.079678,2331.079678,2.949911791,-0.189502206,-0.55531282,3.324198702,0,1
2272.079678,2332.079678,2.708761391,-0.177294127,-0.590435518,0.465961137,0,1
2273.079678,2333.079678,2.886922736,-0.033370346,-0.557488581,0.554110442,0,1
2274.079678,2334.079678,2.759036212,0.008703017,-0.594417052,2.231593485,0,1
2275.079678,2335.079678,2.886208032,-0.074702971,-0.450487913,2.418876834,0,1
2276.079678,2336.079678,2.825887653,-0.23437949,-0.554236621,1.114727345,0,1
2277.079678,2337.079678,2.831995293,-0.155246441,-0.521956033,1.209086944,0,1
2278.079678,2338.079678,2.798222666,-0.044654744,-0.55402215,0.976523371,0,1
2279.079678,2339.079678,2.824518606,-0.162009826,-0.539372419,0.733125377,0,1
2280.079678,2340.079678,2.781840866,-0.117697666,-0.472995643,2.776585876,0,1
2281.079678,2341.079678,2.944780065,-0.102986204,-0.639941748,1.05765548,0,1
2282.079678,2342.079678,2.876175673,-0.11514634,-0.535843726,0.352291368,0,1
2283.079678,2343.079678,3.105384584,-0.191893398,-0.555750034,1.761927473,0,1
2284.079678,2344.079678,2.49716404,-0.243688177,-0.447526703,0.182530972,0,1
2285.079678,2345.079678,3.176074419,-0.151609493,-0.586931474,1.004236373,0,1
2286.079678,2346.079678,2.49594367,-0.00278888,-0.58716324,0.263268523,0,1
2287.079678,2347.079678,2.430412795,0.075579107,-0.536691079,1.862388,0,1
2288.079678,2348.079678,2.493278064,-0.19017027,-0.586511698,0.137236442,0,1
2289.079678,2349.079678,2.531091332,-0.138958687,-0.458699803,0.753889406,0,1
2290.079678,2350.079678,2.553110237,-0.015028601,-0.612777995,0.320100137,0,1
2291.079678,2351.079678,2.546504074,-0.022187705,-0.480108345,0.559586868,0,1
2292.079678,2352.079678,3.179542448,-0.14159331,-0.374625202,3.430630192,0,1
2293.079678,2353.079678,2.624453894,-0.110483095,-0.469786267,0.254903144,0,1
2294.079678,2354.079678,3.190385678,-0.106654285,-0.636138981,0.975864752,0,1
2295.079678,2355.079678,2.424375847,0.334361877,-0.495189361,4.752919149,0,1
2296.079678,2356.079678,3.18807573,-0.033936152,-0.487727528,-0.049493801,0,1
2297.079678,2357.079678,2.492239977,-0.172664878,-0.440378689,0.684496466,0,1
2298.079678,2358.079678,3.169420658,-0.059848699,-0.546504975,2.146415348,0,1
2299.079678,2359.079678,2.472542025,-0.089272941,-0.561184281,1.011951926,0,1
2300.079678,2360.079678,3.147846624,-0.063963671,-0.383592906,0.442303079,0,1
2301.079678,2361.079678,2.54456662,-0.149237017,-0.559978971,0.667286932,0,1
2302.079678,2362.079678,3.096697068,-0.00816216,-0.477737545,3.029339066,0,1
2303.079678,2363.079678,2.708090281,-0.010707112,-0.687424091,0.910694053,0,1
2304.079678,2364.079678,2.898261396,-0.16173371,-0.573926878,3.052819414,0,1
2305.079678,2365.079678,2.805602972,-0.080559106,-0.35849002,1.515764505,0,1
2306.079678,2366.079678,2.904633419,-0.073758498,-0.518483609,1.64853558,0,1
2307.079678,2367.079678,2.775373683,0.232926466,-0.483363515,2.992004985,0,1
2308.079678,2368.079678,3.031745073,-0.020503223,-0.430541049,1.568928366,0,1
2309.079678,2369.079678,2.809892293,-0.173286852,-0.556187871,0.41149481,0,1
2310.079678,2370.079678,2.972265052,-0.023746277,-0.556971651,2.399174704,0,1
2311.079678,2371.079678,2.861871112,0.004372266,-0.508769655,1.392649796,0,1
2312.079678,2372.079678,2.896993591,-0.062377349,-0.542880569,0.735997899,0,1
2313.079678,2373.079678,3.018889971,-0.104835879,-0.513713533,2.153991078,0,1
2314.079678,2374.079678,2.874091408,0.159228723,-0.483177209,2.249897306,0,1
2315.079678,2375.079678,2.928390734,-0.045608403,-0.520173897,0.819824726,0,1
2316.079678,2376.079678,2.886216702,-0.018395901,-0.22339988,0.49688999,0,1
2317.079678,2377.079678,2.955642986,-0.160437217,-0.464026933,2.385168327,0,1
2318.079678,2378.079678,2.89174377,-0.020022354,-0.532429035,2.161037811,0,1
2319.079678,2379.079678,2.996501911,-0.001373448,-0.506144056,2.790322499,0,1
2320.079678,2380.079678,2.9213596,0.008120512,-0.556840201,0.394684274,0,1
2321.079678,2381.079678,3.070322553,-0.035573619,-0.347129444,3.006100561,0,1
2322.079678,2382.079678,2.967549469,-0.048457329,-0.604905974,0.871697703,0,1
2323.079678,2383.079678,2.840124403,-0.005900736,-0.31564981,0.073197603,0,1
2324.079678,2384.079678,3.135713526,0.050487336,-0.121927735,0.99616152,0,1
2325.079678,2385.079678,2.867543341,-0.111791339,-0.519300057,2.733559714,0,1
2326.079678,2386.079678,3.049850588,-0.0193988,-0.28380431,1.67337577,0,1
2327.079678,2387.079678,2.876243472,0.009414005,-0.548677569,0.670588236,0,1
2328.079678,2388.079678,3.024392492,-0.011741126,-0.493344091,1.943667249,0,1
2329.079678,2389.079678,2.873674654,-0.101546849,-0.532859405,2.330303201,0,1
2330.079678,2390.079678,3.112246968,-0.009066641,-0.491780609,1.40604103,0,1
2331.079678,2391.079678,2.809743875,0.002869338,-0.515400994,0.843145756,0,1
2332.079678,2392.079678,3.207496971,-0.02381053,-0.492482647,2.788249658,0,1
